"1","Financial Year","30-04-2012","30-04-2013","30-04-2014","30-04-2015","30-04-2016","30-04-2017","30-04-2018","30-04-2019","30-04-2020","30-04-2021"
"2","Sales/Revenue","365,067.26","390,743.05","416,358.00","454,461.00","444,823.00","465,976.00","509,790.00","532,874.00","457,185.00","527,197.00"
"3","Pretax Income","9,902.27","18,190.56","24,943.00","15,215.00","16,309.00","25,494.00","7,634.00","15,473.00","6,690.00","50,238.00"
"4","Net Income","8,532.70","16,967.30","22,080.00","13,191.00","15,721.00","17,953.00","6,097.00","12,169.00","3,844.00","41,801.00"
"5","Cash & Short-Term Investments","7,704.20","21,546.49","35,101.00","25,678.00","40,702.00","44,915.00","37,296.00","31,287.00","48,343.00","64,269.00"
"6","Cash Only","3,242.03","4,603.25","7,017.00","8,284.00","10,359.00","6,583.00","37,296.00","17,027.00","34,016.00","17,768.00"
"7","Total Accounts Receivables","77,834.99","88,121.13","95,316.00","103,830.00","101,469.00","108,881.00","132,051.00","144,179.00","135,765.00","163,054.00"
"8","Inventories","52,811.53","54,344.47","54,104.00","90,594.00","73,689.00","96,047.00","109,618.00","105,089.00","153,910.00","187,716.00"
"9","Net Property, Plant & Equipment","228,420.24","213,602.97","209,125.00","233,196.00","228,475.00","226,020.00","223,113.00","194,759.00","205,068.00","199,176.00"
"10","Accrued Payable","-","-","-","-","32,451.00","28,697.00","61,577.00","59,985.00","-","-"
"11","Short Term Debt","52,911.72","52,588.42","52,000.00","92,612.00","71,677.00","86,643.00","120,042.00","135,190.00","133,413.00","149,261.00"
"12","Long Term Debt","38,000.00","33,000.00","15,000.00","17,500.00","15,000.00","10,000.00","5,000.00","-","38,236.00","43,195.00"
"13","Net Operating Cash Flow","17,208.57","33,830.85","51,144.00","(3,633.00)","61,884.00","21,313.00","(7,950.00)","25,989.00","18,322.00","11,421.00"
"14","Capital Expenditures","(16,245.69)","(9,219.80)","(13,987.00)","(41,440.00)","(16,779.00)","(20,792.00)","(18,156.00)","(3,990.00)","(21,627.00)","(8,340.00)"
"15","Total Shares Outstanding (million)","248,486.00","248,486.00","248,486.00","248,486.00","248,486.00","248,486.00","248,486.33","248,486.33","248,486.33","434,851.08"
