"1","Financial Year","28-02-2011","31-08-2012","31-08-2013","31-08-2014","31-08-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","8,274.00","1,101.00","392.00","194.00","130.00","92,077.01","104,369.23","123,094.52","130,589.73","116,869.00"
"3","Pretax Income","(33,078.00)","(47,245.00)","(6,521.00)","(2,339.00)","(1,679.00)","17,742.34","14,621.77","12,271.27","13,416.71","17,551.00"
"4","Net Income","(33,078.00)","(47,245.00)","(6,521.00)","(2,346.00)","(1,679.00)","13,043.22","9,943.18","7,636.11","5,944.59","8,401.00"
"5","Cash & Short-Term Investments","549.00","105.00","26.00","18.00","21.00","20,428.09","28,301.74","160,226.15","140,595.69","106,453.00"
"6","Cash Only","549.00","105.00","26.00","18.00","21.00","20,428.09","28,301.74","99,781.07","80,150.61","-"
"7","Total Accounts Receivables","453.00","192.00","90.00","18.00","11.00","27,645.23","28,911.24","25,462.99","29,614.40","36,803.00"
"8","Net Property, Plant & Equipment","28,432.00","2,499.00","1,577.00","979.00","552.00","18,035.54","17,207.86","19,422.71","21,536.57","20,054.00"
"9","Short Term Debt","-","-","-","-","-","8,125.91","3,017.08","25,738.93","27,047.61","27,172.00"
"10","Long Term Debt","-","-","-","-","-","7,642.45","14,441.35","351,787.69","326,902.85","303,246.00"
"11","Net Operating Cash Flow","3,544.00","(7,790.00)","(728.00)","(415.00)","28.00","4,175.24","14,135.08","17,722.77","12,907.85","23,617.00"
"12","Capital Expenditures","(7,740.00)","(561.00)","-","-","-","(531.82)","(351.17)","(1,222.08)","(3,153.11)","(302.00)"
"13","Total Shares Outstanding (million)","36,534.00","40,484.39","40,484.45","40,484.40","40,484.45","428,102.94","428,102.94","470,913.24","472,284.73","520,880.63"
