"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","141,717.00","125,094.00","88,469.00","9,947.00","43,713.00","29,963.00","22,714.00","20,325.00","13,347.00","72,344.00"
"3","Pretax Income","31,646.00","15,098.00","2,527.00","(42,995.00)","(24,034.00)","(73,359.00)","(27,326.00)","(28,861.00)","(32,510.00)","(37,777.00)"
"4","Net Income","21,252.00","10,398.00","2,031.00","(29,084.00)","(15,322.00)","(54,433.00)","(19,572.00)","(20,102.00)","(22,433.00)","(29,645.00)"
"5","Cash & Short-Term Investments","253,170.00","276,073.00","262,841.00","219,439.00","154,290.00","129,730.00","91,913.00","70,359.00","49,755.00","78,170.00"
"6","Cash Only","17,982.00","21,105.00","15,334.00","6,998.00","8,834.00","13,056.00","12,331.00","7,558.00","16,362.00","21,699.00"
"7","Total Accounts Receivables","45,116.00","40,347.00","28,198.00","29,427.00","29,145.00","27,944.00","28,485.00","27,246.00","20,521.00","20,692.00"
"8","Inventories","3,551.00","3,733.00","3,761.00","3,601.00","3,464.00","3,229.00","3,011.00","2,953.00","2,765.00","2,958.00"
"9","Net Property, Plant & Equipment","682,636.00","673,713.00","664,406.00","652,801.00","641,882.00","631,345.00","618,476.00","605,545.00","593,616.00","582,599.00"
"10","Accrued Payable","73,060.00","86,983.00","59,656.00","47,343.00","51,752.00","83,538.00","47,487.00","40,414.00","42,238.00","71,740.00"
"11","Short Term Debt","164,846.00","162,249.00","172,105.00","172,132.00","167,671.00","162,918.00","168,569.00","169,054.00","175,761.00","175,306.00"
"12","Long Term Debt","495.00","441.00","552.00","527.00","419.00","396.00","487.00","532.00","491.00","363.00"
"13","Net Operating Cash Flow","44,721.00","41,868.00","(9,631.00)","(41,382.00)","(9,089.00)","(20,969.00)","(37,009.00)","(20,964.00)","(23,999.00)","30,403.00"
"14","Capital Expenditures","(5,416.00)","(7,571.00)","(5,597.00)","(2,983.00)","(4,004.00)","(3,966.00)","(1,073.00)","(744.00)","(1,545.00)","(2,172.00)"
"15","Total Shares Outstanding (million)","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00"
