"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","30-06-2020"
"2","Sales/Revenue","33,831.83","29,088.91","27,178.44","31,772.79","31,159.45","25,987.14","26,248.26","24,636.09","24,720.02","13,540.00"
"3","Pretax Income","772.13","2,562.57","(519.79)","1,266.49","2,734.68","1,294.40","3,273.60","994.67","2,818.70","(6,973.00)"
"4","Net Income","355.91","2,119.87","(985.03)","328.61","1,420.73","549.39","2,071.91","168.08","1,881.77","(6,482.00)"
"5","Cash & Short-Term Investments","4,120.85","5,289.92","5,480.37","7,178.15","6,780.32","6,939.48","7,970.76","8,873.11","8,561.54","6,086.00"
"6","Cash Only","885.87","2,197.64","822.33","2,351.57","2,458.56","1,572.53","1,998.14","2,729.18","2,219.17","1,467.00"
"7","Total Accounts Receivables","11,787.35","10,296.39","10,252.25","10,638.44","11,285.01","10,297.88","10,382.86","9,305.78","9,974.53","4,848.00"
"8","Inventories","9,485.51","9,252.58","8,672.66","9,854.77","8,958.54","8,269.14","7,246.48","8,378.31","6,620.49","6,030.00"
"9","Net Property, Plant & Equipment","30,424.54","30,545.08","30,261.80","29,865.59","30,592.43","21,228.44","20,450.30","20,475.70","19,446.66","17,982.00"
"10","Accrued Payable","1,303.49","1,616.48","-","-","-","-","-","-","-","-"
"11","Short Term Debt","10,129.67","8,824.54","7,781.19","6,219.18","4,954.14","4,858.51","3,952.65","3,941.16","3,067.85","4,154.00"
"12","Long Term Debt","3,478.26","2,783.81","2,468.42","1,091.86","1,359.90","724.22","458.62","701.31","612.35","230.00"
"13","Net Operating Cash Flow","848.72","3,621.48","2,008.88","2,882.32","2,628.24","1,629.26","2,683.30","2,032.91","990.20","(2,917.00)"
"14","Capital Expenditures","(1,489.25)","(369.28)","(1,046.39)","(271.04)","(755.77)","(426.24)","(125.60)","(736.76)","(167.49)","-"
"15","Total Shares Outstanding (million)","40,001.00","40,001.00","40,001.00","40,001.00","40,001.00","40,001.00","40,001.00","40,001.00","40,001.00","40,001.00"
