"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","83,324.87","92,833.66","98,574.79","96,962.68","102,176.42","123,218.76","106,764.00","107,471.62","106,094.00","151,932.00"
"3","Pretax Income","3,041.12","14,043.84","6,400.37","2,885.84","5,392.65","7,629.24","1,184.14","(764.16)","1,212.00","14,989.00"
"4","Net Income","2,088.15","13,167.22","4,399.27","1,886.55","3,807.39","5,475.41","1,017.81","(2,017.06)","(998.00)","10,754.00"
"5","Cash & Short-Term Investments","8,910.26","22,790.23","10,804.94","5,046.00","12,430.42","13,494.53","10,166.40","8,608.87","22,743.00","16,392.00"
"6","Cash Only","8,910.26","7,560.87","10,804.94","5,046.00","12,430.42","13,494.53","10,166.40","8,608.87","22,743.00","16,392.00"
"7","Total Accounts Receivables","36,272.63","39,778.81","37,057.73","42,459.09","48,036.56","49,041.00","43,576.09","38,478.45","52,878.00","71,670.00"
"8","Inventories","31,032.07","39,545.46","44,686.69","43,206.30","50,721.03","44,240.96","52,401.26","58,137.18","53,668.00","70,788.00"
"9","Net Property, Plant & Equipment","16,538.39","13,484.01","13,121.06","12,199.17","11,564.41","11,297.42","12,475.78","12,742.01","12,666.00","11,632.00"
"10","Accrued Payable","-","6,834.57","5,380.30","6,120.01","-","-","-","-","26,981.00","-"
"11","Short Term Debt","26,244.43","28,067.97","20,722.06","18,741.13","23,342.84","28,859.15","31,075.62","24,102.28","35,353.00","52,310.00"
"12","Long Term Debt","1,313.81","1,699.47","1,909.63","1,393.79","1,499.00","1,481.54","2,115.67","2,533.60","1,856.00","1,961.00"
"13","Net Operating Cash Flow","(4,913.78)","1,639.85","1,983.17","844.13","5,991.52","409.57","333.42","9,676.42","3,767.00","(24,548.00)"
"14","Capital Expenditures","(578.69)","(1,159.67)","(576.25)","(435.81)","(365.54)","(876.40)","(1,315.92)","(598.90)","(992.00)","(2,076.00)"
"15","Total Shares Outstanding (million)","96,000.00","96,000.00","96,000.00","96,000.00","96,000.00","96,000.00","96,000.00","96,000.00","103,950.00","115,200.00"
