"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","30-06-2015","30-06-2016","30-06-2017","30-06-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","5,939.00","7,796.00","3,445.00","6,061.00","4,633.00","2,415.00","1,260.00","192.00","128.00","405.00"
"3","Pretax Income","(20,687.00)","(9,583.00)","(11,417.00)","(9,676.00)","(4,805.00)","(3,231.00)","(687.00)","(549.00)","(665.00)","(9,270.00)"
"4","Net Income","(17,583.00)","(9,562.00)","(11,134.00)","(9,751.00)","(4,781.00)","(3,243.00)","(701.00)","(580.00)","(682.00)","(9,326.00)"
"5","Cash & Short-Term Investments","1,616.00","6,208.00","864.00","2,687.00","611.00","320.00","425.00","455.00","330.00","236.00"
"6","Cash Only","1,122.00","454.00","563.00","2,061.00","325.00","34.00","253.00","113.00","45.00","229.00"
"7","Total Accounts Receivables","19,654.00","23,629.00","16,355.00","13,192.00","12,972.00","11,099.00","11,774.00","8,762.00","8,585.00","276.00"
"8","Inventories","6,400.00","4,800.00","3,200.00","3,200.00","-","-","-","-","-","-"
"9","Net Property, Plant & Equipment","1,585.00","421.00","259.00","115.00","67.00","26.00","21.00","7.00","7.00","-"
"10","Accrued Payable","-","-","-","8,828.00","8,407.00","5,403.00","6,813.00","-","-","-"
"11","Short Term Debt","5,164.00","-","-","-","-","-","-","-","-","-"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","(15,834.00)","(9,504.00)","(6,226.00)","(1,211.00)","(1,751.00)","(3,122.00)","219.00","159.00","(68.00)","(990.00)"
"14","Capital Expenditures","(47.00)","(132.00)","(15.00)","-","-","-","-","-","-","-"
"15","Total Shares Outstanding (million)","56,302.00","118,233.00","118,233.06","126,567.00","126,567.30","140,224.30","140,224.30","140,224.30","140,224.30","140,224.00"
