"1","Financial Year","30-09-2012","30-09-2013","30-09-2014","30-09-2015","30-09-2016","30-09-2017","30-09-2018","30-09-2019","30-09-2020","30-09-2021"
"2","Sales/Revenue","499,063.49","388,623.21","361,654.64","103,899.57","86,864.39","94,082.85","101,978.74","124,459.89","135,253.09","152,928.73"
"3","Pretax Income","3,642.42","(204,438.48)","6,189.69","28,880.45","(1,523.78)","(5,170.24)","3,379.08","7,876.79","(6,047.47)","18,068.36"
"4","Net Income","2,384.08","(207,672.38)","3,261.35","(376,753.38)","(91,070.28)","(19,631.25)","(4,528.12)","(641.97)","(64,702.26)","16,702.23"
"5","Cash & Short-Term Investments","31,315.06","14,741.53","12,477.32","4,383.74","16,122.79","11,156.28","8,467.75","23,063.02","18,566.52","18,536.77"
"6","Cash Only","13,570.30","9,591.53","8,052.72","-","-","-","-","-","-","11,839.01"
"7","Total Accounts Receivables","214,613.51","140,838.72","139,771.30","70,244.99","17,343.83","18,737.56","22,411.58","36,778.30","29,378.23","35,032.59"
"8","Inventories","26,247.72","13,128.98","12,395.90","5,264.51","5,059.91","5,627.09","7,285.08","11,310.25","8,791.14","10,672.91"
"9","Net Property, Plant & Equipment","578,501.14","486,931.73","459,733.61","239,881.42","158,530.66","164,130.99","175,477.25","202,140.37","232,524.05","217,622.94"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","230,687.49","102,746.97","127,433.20","74,877.89","63,342.13","58,893.32","45,999.93","41,033.84","42,430.35","68,246.66"
"12","Long Term Debt","142,679.52","145,089.39","97,313.69","104,186.02","86,641.79","72,839.63","48,551.15","32,582.51","44,309.07","7,740.81"
"13","Net Operating Cash Flow","34,517.47","50,835.57","13,713.32","71,897.82","(56,387.76)","(16,041.26)","(9,215.38)","19,373.07","33,253.47","10,529.26"
"14","Capital Expenditures","(79,564.26)","(29,138.95)","(19,439.43)","(14,296.78)","(14,222.08)","(2,509.02)","(28,019.76)","(25,658.02)","(44,693.02)","(12,426.00)"
"15","Total Shares Outstanding (million)","138,905.00","203,986.59","203,986.59","203,986.59","618,761.10","1,244,530.98","2,312,536.30","3,818,350.32","3,899,350.32","4,289,285.35"
