"1","Financial Year","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-05-2016","31-05-2017","31-05-2018","31-05-2019","31-05-2020","31-05-2021"
"2","Sales/Revenue","246,347.54","356,466.30","544,945.86","587,397.97","675,403.60","553,866.11","596,059.11","687,692.91","673,056.45","574,752.00"
"3","Pretax Income","17,918.17","32,472.30","63,084.72","84,824.06","124,503.31","141,554.70","132,624.72","71,722.59","59,332.40","20,153.00"
"4","Net Income","14,451.46","20,469.69","43,224.71","59,619.72","94,767.24","100,116.13","96,909.20","44,060.77","35,463.34","10,249.00"
"5","Cash & Short-Term Investments","49,568.33","136,563.32","145,520.28","232,661.60","294,281.37","261,915.25","277,926.76","216,875.10","302,826.38","286,062.00"
"6","Cash Only","15,489.69","83,015.59","73,870.14","110,246.70","101,495.29","114,571.70","131,016.96","85,330.30","106,340.32","114,208.00"
"7","Total Accounts Receivables","124,690.57","72,682.90","133,896.12","168,906.96","228,626.21","214,505.37","209,339.14","385,538.47","309,559.71","341,049.00"
"8","Inventories","140,311.58","141,212.52","137,755.49","203,331.63","488,169.11","731,998.73","904,086.82","858,938.61","833,859.72","796,317.00"
"9","Net Property, Plant & Equipment","105,210.19","75,134.70","72,845.84","105,507.23","88,917.51","63,646.03","73,782.52","61,649.32","50,321.99","42,381.00"
"10","Accrued Payable","-","-","-","-","254,838.39","327,167.31","421,049.54","402,278.01","399,049.11","271,389.00"
"11","Short Term Debt","44,885.15","26,602.98","78,342.91","101,246.20","55,849.19","48,770.86","63,554.94","168,443.60","119,572.65","151,270.00"
"12","Long Term Debt","48,066.09","56,482.36","65,726.44","91,766.25","166,971.84","143,819.30","219,856.08","191,821.30","169,479.47","255,476.00"
"13","Net Operating Cash Flow","42,225.58","115,333.43","(39,139.84)","93,220.44","(2,060.58)","37,995.65","62,836.12","(84,343.57)","135,845.05","(118,542.00)"
"14","Capital Expenditures","(1,608.02)","(5,471.68)","(8,379.91)","(28,550.48)","(3,203.71)","(4,715.15)","(4,805.52)","(11,949.54)","(3,009.69)","(14,314.00)"
"15","Total Shares Outstanding (million)","491,728.00","491,728.00","491,728.05","540,923.61","646,558.45","654,953.95","661,721.00","661,721.00","728,061.00","728,061.00"
