"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","52,537.00","104,841.00","171,628.00","80,302.00","62,972.00","68,048.00","104,603.00","44,352.00","56,532.00","49,894.00"
"3","Pretax Income","7,102.00","24,397.00","37,682.00","23,257.00","15,926.00","18,124.00","19,160.00","6,574.00","(5,749.00)","(914.00)"
"4","Net Income","4,877.00","16,257.00","25,067.00","15,847.00","14,077.00","11,365.00","7,194.00","5,020.00","(5,709.00)","479.00"
"5","Cash & Short-Term Investments","41,836.00","41,041.00","88,254.00","114,019.00","95,281.00","86,572.00","48,406.00","38,770.00","52,017.00","47,011.00"
"6","Cash Only","29,589.00","30,432.00","56,871.00","88,342.00","69,536.00","58,484.00","40,814.00","31,182.00","36,934.00","27,133.00"
"7","Total Accounts Receivables","381,732.00","365,767.00","494,832.00","422,751.00","493,104.00","509,749.00","524,455.00","484,073.00","429,954.00","436,034.00"
"8","Inventories","469,568.00","546,909.00","366,519.00","375,704.00","325,878.00","310,975.00","360,901.00","332,065.00","433,692.00","380,214.00"
"9","Net Property, Plant & Equipment","148,668.00","150,064.00","343,535.00","227,063.00","244,148.00","247,944.00","248,281.00","245,552.00","247,970.00","250,102.00"
"10","Short Term Debt","221,641.00","269,892.00","176,004.00","241,584.00","252,184.00","259,002.00","177,640.00","215,023.00","261,574.00","288,078.00"
"11","Long Term Debt","210,344.00","189,316.00","186,816.00","193,314.00","191,134.00","206,030.00","354,265.00","359,048.00","347,744.00","351,417.00"
"12","Net Operating Cash Flow","(17,989.00)","(24,378.00)","106,822.00","(42,012.00)","(20,462.00)","(25,658.00)","(101,510.00)","(88,748.00)","(17,028.00)","(26,822.00)"
"13","Capital Expenditures","(651.00)","(1,478.00)","1,061.00","(3,049.00)","1,384.00","(6,420.00)","(2,820.00)","(76.00)","(6,961.00)","(5,336.00)"
"14","Total Shares Outstanding (million)","374,894.00","374,894.00","412,384.00","412,384.00","412,384.00","412,384.00","412,384.00","494,860.70","494,860.70","494,860.70"
