"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","13,883.00","13,711.00","13,139.05","13,626.00","9,242.00","14,679.00","15,642.55","16,091.00","12,630.00","11,238.00"
"3","Pretax Income","(655.00)","923.00","(2,686.47)","(832.00)","(1,333.00)","1,575.00","1,064.52","310.00","786.00","(41.00)"
"4","Net Income","(657.00)","932.00","(939.39)","(834.00)","(1,335.00)","1,575.00","726.23","310.00","746.00","(96.00)"
"5","Cash & Short-Term Investments","837.00","709.00","2,056.00","176.00","2,792.00","3,180.00","3,875.00","2,574.00","2,431.00","2,009.00"
"6","Cash Only","837.00","709.00","2,056.00","176.00","2,792.00","3,180.00","3,875.00","2,574.00","2,431.00","2,009.00"
"7","Total Accounts Receivables","13,424.00","13,490.00","11,539.00","12,584.00","9,515.00","12,866.00","13,458.00","16,378.00","12,074.00","10,447.00"
"8","Inventories","10,929.00","10,026.00","10,589.00","9,649.00","6,705.00","8,464.00","9,449.00","7,813.00","9,170.00","9,873.00"
"9","Net Property, Plant & Equipment","56,169.00","54,255.00","54,605.00","54,211.00","53,864.00","53,346.00","52,839.00","52,475.00","52,128.00","52,477.00"
"10","Accrued Payable","-","-","-","-","-","12,217.00","12,303.00","8,891.00","7,827.00","7,721.00"
"11","Short Term Debt","7,832.00","6,510.00","6,089.00","5,647.00","5,631.00","5,308.00","4,715.00","4,526.00","3,966.00","3,399.00"
"12","Long Term Debt","3,624.00","15,812.00","15,224.00","14,052.00","13,688.00","13,790.00","13,762.00","13,788.00","13,244.00","13,757.00"
"13","Net Operating Cash Flow","1,674.00","2,090.00","3,126.00","(716.00)","3,390.00","860.00","134.00","(798.00)","795.00","1,201.00"
"14","Capital Expenditures","(415.00)","(843.00)","163.00","(220.00)","(262.00)","(95.00)","(70.00)","(91.00)","(237.00)","(946.00)"
"15","Total Shares Outstanding (million)","46,179.10","46,179.10","46,179.10","46,179.10","46,179.10","46,179.10","50,797.01","50,797.00","50,797.00","50,797.00"
