"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","8,427,445.00","11,266,494.00","11,503,558.00","11,128,100.00","10,901,029.00","8,150,293.00","7,602,477.00","10,363,058.00","12,047,037.00","11,456,829.00"
"3","Pretax Income","368,457.00","203,373.00","135,986.00","(75,418.00)","(85,772.00)","306,216.00","322,984.00","523,098.00","296,345.00","239,346.00"
"4","Net Income","268,579.00","153,356.00","98,171.00","(64,246.00)","(64,478.00)","220,599.00","237,551.00","405,173.00","224,540.00","177,126.00"
"5","Cash & Short-Term Investments","102,261.00","30,910.00","38,724.00","97,593.00","354,668.00","159,274.00","171,640.00","119,614.00","145,430.00","156,599.00"
"6","Cash Only","-","-","-","93,374.00","50,328.00","59,274.00","71,640.00","49,614.00","40,430.00","-"
"7","Total Accounts Receivables","384,247.00","731,400.00","910,235.00","821,927.00","432,415.00","315,910.00","606,740.00","780,330.00","606,717.00","420,865.00"
"8","Inventories","468,109.00","659,213.00","730,659.00","694,765.00","442,385.00","499,842.00","710,081.00","678,138.00","648,342.00","706,564.00"
"9","Net Property, Plant & Equipment","830,244.00","809,012.00","802,484.00","945,705.00","981,591.00","977,502.00","956,007.00","960,186.00","690,744.00","1,163,817.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","1,088,355.00"
"11","Short Term Debt","616,307.00","821,553.00","900,000.00","900,000.00","790,000.00","385,696.00","215,946.00","-","390,000.00","133,776.00"
"12","Long Term Debt","-","-","-","-","198,276.00","158,126.00","92,014.00","-","-","29,891.00"
"13","Net Operating Cash Flow","319,243.00","(215,807.00)","28,710.00","239,251.00","300,788.00","360,862.00","349,968.00","347,796.00","(64,627.00)","867,670.00"
"14","Capital Expenditures","(87,853.00)","(46,809.00)","(49,808.00)","(142,708.00)","(99,604.00)","(65,328.00)","(43,462.00)","(88,009.00)","(158,196.00)","(513,568.00)"
"15","Total Shares Outstanding (million)","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00"
