"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","166,431.00","164,588.00","156,909.00","129,322.22","133,804.00","150,934.00","152,780.00","171,483.45","158,780.00","214,484.00"
"3","Pretax Income","12,274.00","14,460.00","3,665.00","4,640.93","14,623.00","18,221.00","17,866.00","32,233.40","23,455.00","36,533.00"
"4","Net Income","8,924.00","11,927.00","2,272.00","2,797.46","9,340.00","12,162.00","13,986.00","25,087.55","17,492.00","22,854.00"
"5","Cash & Short-Term Investments","118,710.00","126,905.00","133,701.00","158,528.00","154,348.00","180,543.00","178,336.00","200,991.00","212,422.00","240,180.00"
"6","Cash Only","97,967.00","106,949.00","114,892.00","142,808.00","135,797.00","157,635.00","152,703.00","173,074.00","178,018.00","208,450.00"
"7","Total Accounts Receivables","154,550.00","155,539.00","166,535.00","125,768.00","139,579.00","150,558.00","137,018.00","162,898.00","169,359.00","176,384.00"
"8","Inventories","35,983.00","31,116.00","30,530.00","35,703.00","34,834.00","34,238.00","34,713.00","35,659.00","38,380.00","40,752.00"
"9","Net Property, Plant & Equipment","315,729.00","314,627.00","313,445.00","309,091.00","264,269.00","255,413.00","247,961.00","254,888.00","255,685.00","296,332.00"
"10","Accrued Payable","74,255.00","79,059.00","85,496.00","75,628.00","72,218.00","98,746.00","92,964.00","97,280.00","106,765.00","121,973.00"
"11","Short Term Debt","53,592.00","44,943.00","47,274.00","40,281.00","36,729.00","41,632.00","29,521.00","30,282.00","23,378.00","40,215.00"
"12","Long Term Debt","46,169.00","43,060.00","43,701.00","53,806.00","46,479.00","41,878.00","36,842.00","36,753.00","34,742.00","53,396.00"
"13","Net Operating Cash Flow","(1,380.00)","21,334.00","8,538.00","45,047.00","8,933.00","25,201.00","15,576.00","40,317.00","31,412.00","48,322.00"
"14","Capital Expenditures","(18,279.00)","7,637.00","(8,814.00)","(9,986.00)","(1,749.00)","707.00","747.00","(6,050.00)","(1,287.00)","(11,159.00)"
"15","Total Shares Outstanding (million)","400,400.00","400,400.00","400,400.00","400,400.00","398,576.70","398,576.70","398,576.70","398,576.70","398,576.71","398,576.71"
