"1","Financial Year","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","153,700.72","126,025.45","138,999.68","152,812.00","139,480.00","64,603.00","51,992.00","145,791.00","170,214.00","65,605.00"
"3","Pretax Income","34,779.47","38,822.68","47,906.84","25,384.00","17,585.00","83.00","5,773.00","22,515.00","17,066.00","6,410.00"
"4","Net Income","22,678.04","28,024.84","33,294.32","17,767.00","13,399.00","(3,043.00)","2,112.00","12,456.00","9,727.00","2,887.00"
"5","Cash & Short-Term Investments","8,486.90","6,794.53","9,046.95","7,714.00","10,100.00","15,011.00","14,457.00","21,420.00","8,643.00","8,515.00"
"6","Cash Only","-","-","-","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","72,134.50","36,918.51","54,209.73","53,474.00","66,088.00","57,819.00","56,561.00","92,984.00","64,335.00","30,221.00"
"8","Inventories","71,364.25","169,829.47","195,564.74","217,651.00","195,537.00","170,861.00","265,015.00","254,522.00","249,918.00","288,709.00"
"9","Net Property, Plant & Equipment","141,482.14","5,899.66","6,123.71","6,471.00","5,999.00","5,413.00","5,995.00","4,456.00","4,039.00","6,211.00"
"10","Accrued Payable","21,228.28","19,020.39","32,513.80","29,023.00","22,908.00","25,926.00","25,929.00","85,386.00","64,199.00","96,290.00"
"11","Short Term Debt","34,507.28","37,597.50","45,729.57","62,231.00","45,396.00","41,341.00","55,424.00","46,115.00","30,779.00","60,778.00"
"12","Long Term Debt","51,444.54","37,418.33","24,698.18","19,168.00","62,302.00","51,573.00","34,105.00","34,057.00","48,707.00","60,265.00"
"13","Net Operating Cash Flow","61,799.94","12,688.98","(5,921.13)","(18,164.00)","(12,068.00)","20,540.00","3,081.00","9,186.00","33,348.00","(38,161.00)"
"14","Capital Expenditures","(57,914.67)","(4,424.77)","(2,935.88)","(4,702.00)","(246.00)","(112.00)","(1,214.00)","(139.00)","(46.00)","(2,774.00)"
"15","Total Shares Outstanding (million)","146,126.00","146,127.00","234,770.71","234,772.10","234,771.89","234,772.10","234,771.89","258,070.15","258,070.15","258,070.15"
