"1","Financial Year","31-10-2019       3","31-01-2020       4","30-04-2020       1","31-07-2020       2","31-10-2020       3","31-01-2021       4","30-04-2021       1","31-07-2021       2","31-10-2021       3","31-01-2022       4"
"2","Sales/Revenue","3,118.00","4,337.40","6,404.00","7,953.00","7,748.00","5,719.00","5,618.00","28,725.00","22,204.00","27,690.00"
"3","Pretax Income","(493.00)","(397.49)","(248.00)","547.00","335.00","57.00","(526.00)","365.00","74.00","850.00"
"4","Net Income","(519.00)","(431.49)","(270.00)","437.00","268.00","33.00","(573.00)","313.00","77.00","300.00"
"5","Cash & Short-Term Investments","5,920.00","4,199.00","3,793.00","3,535.00","2,593.00","2,863.00","14,741.00","11,432.00","12,167.00","18,835.00"
"6","Cash Only","1,316.00","1,692.00","2,786.00","2,534.00","1,592.00","1,862.00","13,740.00","9,358.00","9,953.00","16,687.00"
"7","Total Accounts Receivables","1,896.00","2,522.00","2,888.00","3,965.00","5,223.00","4,712.00","5,864.00","25,821.00","35,841.00","26,764.00"
"8","Inventories","1,646.00","2,102.00","2,145.00","2,090.00","1,897.00","2,421.00","1,795.00","2,347.00","2,180.00","2,318.00"
"9","Net Property, Plant & Equipment","36,842.00","37,709.00","37,538.00","37,327.00","37,183.00","37,015.00","36,931.00","37,038.00","37,105.00","54,970.00"
"10","Short Term Debt","-","204.00","154.00","104.00","52.00","217.00","164.00","156.00","102.00","1,583.00"
"11","Long Term Debt","-","276.00","276.00","276.00","276.00","59.00","59.00","255.00","243.00","6,474.00"
"12","Net Operating Cash Flow","(101.00)","(943.00)","(427.00)","(211.00)","(853.00)","327.00","(643.00)","(3,063.00)","(11,671.00)","5,564.00"
"13","Capital Expenditures","(12.00)","(543.00)","(1.00)","(4.00)","(26.00)","(15.00)","(150.00)","(379.00)","(332.00)","(17,776.00)"
"14","Total Shares Outstanding (million)","79,556.90","79,556.90","79,556.90","79,556.90","79,556.90","79,556.90","95,468.20","95,468.10","118,574.25","141,087.93"
