"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","56,475.00","53,071.00","59,810.97","32,028.00","64,331.00","64,994.00","75,974.71","70,914.00","62,324.00","97,015.00"
"3","Pretax Income","7,435.00","7,624.00","8,610.39","3,541.00","10,170.00","10,659.00","9,375.74","7,396.00","4,886.00","8,616.00"
"4","Net Income","5,032.00","5,675.00","6,086.57","2,342.00","6,048.00","7,542.00","6,527.42","5,460.00","3,760.00","5,015.00"
"5","Cash & Short-Term Investments","58,516.00","61,296.00","58,684.00","82,321.00","82,580.00","80,786.00","90,044.00","87,977.00","80,744.00","67,510.00"
"6","Cash Only","26,299.00","33,371.00","14,098.00","29,740.00","25,334.00","33,345.00","19,064.00","27,386.00","-","-"
"7","Total Accounts Receivables","120,092.00","107,950.00","114,282.00","112,222.00","112,670.00","112,593.00","115,715.00","115,940.00","120,945.00","128,973.00"
"8","Inventories","33,781.00","38,252.00","35,572.00","39,858.00","38,230.00","42,279.00","41,236.00","47,200.00","48,355.00","46,935.00"
"9","Net Property, Plant & Equipment","92,847.00","93,853.00","92,145.00","94,042.00","95,713.00","95,991.00","95,581.00","94,958.00","94,452.00","94,221.00"
"10","Short Term Debt","2,913.00","2,848.00","3,086.00","4,344.00","3,701.00","2,568.00","986.00","1,007.00","991.00","1,074.00"
"11","Long Term Debt","4,560.00","4,441.00","4,297.00","8,555.00","8,440.00","8,141.00","4,193.00","4,128.00","3,959.00","3,773.00"
"12","Net Operating Cash Flow","(7,146.00)","4,860.00","(1,226.00)","24,866.00","5,543.00","9,178.00","11,117.00","(1,719.00)","(6,839.00)","(3,284.00)"
"13","Capital Expenditures","(19,870.00)","(2,037.00)","(1,192.00)","(203.00)","(4,291.00)","(972.00)","(514.00)","(449.00)","(316.00)","(823.00)"
"14","Total Shares Outstanding (million)","516,000.00","516,000.00","516,000.00","516,000.00","516,000.00","516,000.00","516,000.00","516,000.00","516,000.00","516,000.00"
