"1","Financial Year","30-09-2011","30-09-2012","30-09-2013","31-10-2014","31-10-2015","31-10-2016","31-10-2017","31-10-2018","31-10-2019","31-10-2020"
"2","Sales/Revenue","55,713.97","65,286.01","156,325.50","148,395.40","1,712,061.00","2,546,437.00","2,924,665.00","2,171,768.00","2,462,325.00","1,996,681.00"
"3","Pretax Income","(2,246.55)","8,094.90","29,603.33","12,091.71","73,918.00","193,182.00","282,613.00","217,319.00","265,975.00","169,046.00"
"4","Net Income","(2,031.94)","7,201.68","24,267.81","7,180.87","43,952.00","129,281.00","209,650.00","165,592.00","203,422.00","135,171.00"
"5","Cash & Short-Term Investments","3,631.28","6,904.45","25,243.91","43,422.79","517,176.00","573,467.00","433,824.00","510,297.00","600,539.00","456,437.00"
"6","Cash Only","3,631.28","6,904.45","21,046.47","37,879.93","260,574.00","338,844.00","314,436.00","423,073.00","378,566.00","254,134.00"
"7","Total Accounts Receivables","13,807.90","44,016.39","38,336.29","66,099.55","503,364.00","863,086.00","1,033,263.00","1,074,100.00","936,338.00","949,546.00"
"8","Inventories","28,074.71","29,234.84","121,782.29","89,811.35","1,718,545.00","2,330,630.00","2,456,282.00","2,707,857.00","2,660,006.00","2,037,889.00"
"9","Net Property, Plant & Equipment","1,558.18","1,336.54","1,160.83","4,195.37","176,433.00","212,621.00","227,942.00","250,112.00","229,622.00","184,953.00"
"10","Accrued Payable","6,802.58","24,605.82","-","-","-","-","-","-","-","1,042,195.00"
"11","Short Term Debt","26,127.07","30,115.57","47,460.15","99,320.60","436,040.00","816,917.00","1,276,963.00","1,905,464.00","1,975,664.00","2,054,312.00"
"12","Long Term Debt","38,340.99","33,925.00","4,687.50","141,353.72","1,264,305.00","2,044,986.00","2,202,608.00","1,926,138.00","1,804,051.00","1,278,314.00"
"13","Net Operating Cash Flow","17,435.20","3,773.49","30,302.50","1,973.26","196,990.00","240,305.00","309,612.00","222,588.00","542,502.00","518,511.00"
"14","Capital Expenditures","(344.69)","(76.73)","(72.71)","(82,737.71)","(1,424,845.00)","(1,543,344.00)","(730,280.00)","(338,172.00)","(216,160.00)","(163,890.00)"
"15","Total Shares Outstanding (million)","614,273.00","614,273.00","614,273.07","614,273.07","2,364,265.00","2,749,692.00","2,944,369.00","2,944,369.00","2,944,369.00","2,944,369.00"
