"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","30-06-2019"
"2","Sales/Revenue","90,406.63","96,117.65","82,508.42","50,821.32","78,347.37","61,631.19","69,096.86","40,472.54","23,311.00","25,047.18"
"3","Pretax Income","5,964.62","5,028.87","27,692.93","(12,799.24)","17,886.56","4,119.07","446.35","7,432.01","(43,557.00)","(191,571.37)"
"4","Net Income","3,567.65","1,167.51","33,871.18","6,009.20","16,802.21","4,193.21","6,099.37","8,924.32","(43,129.00)","(191,183.11)"
"5","Cash & Short-Term Investments","5,383.18","6,212.75","18,720.99","15,733.49","29,880.49","29,259.11","27,870.66","27,971.02","5,467.00","203.96"
"6","Cash Only","934.42","194.81","2,283.66","1,164.10","3,455.40","29,259.11","27,870.66","27,971.02","5,467.00","203.96"
"7","Total Accounts Receivables","18,116.31","16,694.50","129,521.12","164,979.63","187,671.90","81,444.31","105,402.67","116,825.65","96,315.00","39,036.21"
"8","Inventories","22,783.55","22,362.10","20,376.00","11,961.24","16,805.95","20,878.65","23,923.45","22,891.24","3,562.00","1,219.64"
"9","Net Property, Plant & Equipment","42,885.82","44,666.16","53,417.56","45,777.03","51,582.33","460,373.13","458,929.84","848,188.01","873,520.00","849,300.25"
"10","Short Term Debt","51,463.82","48,778.97","50,638.16","37,990.37","51,006.99","43,682.37","52,086.39","67,874.21","21,802.00","23,758.43"
"11","Long Term Debt","4,560.91","7,429.97","8,655.56","6,495.44","4,447.10","2,280.54","1,643.18","6,237.03","7,504.00","-"
"12","Net Operating Cash Flow","(3,531.26)","13,746.77","(72,854.18)","(27,431.41)","(25,871.76)","7,109.51","(54,334.43)","27,782.69","(6,728.00)","(10,551.36)"
"13","Capital Expenditures","(3,573.71)","(3,330.30)","(12,130.59)","(4,611.51)","(5,709.45)","(681.93)","(2,279.93)","(227.69)","-","(11,651.47)"
"14","Total Shares Outstanding (million)","78,021.00","77,993.00","142,967.00","142,908.86","181,445.78","189,293.78","234,971.08","352,749.00","420,817.85","474,317.85"
