"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","17,960.35","17,154.86","16,926.42","21,292.94","20,429.43","18,065.98","18,016.16","17,871.19","20,338.00","15,593.00"
"3","Pretax Income","(4,748.24)","(1,764.34)","(4,456.91)","(1,446.40)","(1,175.21)","293.09","(729.11)","(640.06)","394.00","(1,796.00)"
"4","Net Income","(4,424.08)","(1,669.19)","(4,444.48)","(1,839.09)","(1,228.12)","271.85","(766.71)","(657.88)","200.00","(1,803.00)"
"5","Cash & Short-Term Investments","986.59","8,807.43","4,096.67","6,934.22","5,491.07","5,995.14","5,391.65","5,495.83","6,586.00","8,026.00"
"6","Cash Only","670.45","8,807.43","4,096.67","6,934.22","5,491.07","5,995.14","5,391.65","5,495.83","6,586.00","8,026.00"
"7","Total Accounts Receivables","3,562.81","4,892.34","4,456.85","5,773.91","7,358.03","5,541.84","4,688.10","4,525.96","3,947.00","5,930.00"
"8","Inventories","2,205.84","3,344.98","3,197.88","3,622.68","2,696.95","3,353.86","2,653.03","2,800.10","3,211.00","5,620.00"
"9","Net Property, Plant & Equipment","9,067.38","8,668.03","9,026.47","8,725.34","6,828.47","7,432.60","7,389.05","7,327.17","6,897.00","6,435.00"
"10","Short Term Debt","2,371.31","3,779.21","1,159.79","3,933.64","908.58","628.89","144.81","185.91","50.00","39.00"
"11","Long Term Debt","355.87","116.21","391.27","153.96","61.46","210.60","159.03","26.57","35.00","24.00"
"12","Net Operating Cash Flow","3,127.85","(2,997.30)","(2,351.30)","(4,894.96)","86.83","803.24","221.54","474.04","1,304.00","(7,012.00)"
"13","Capital Expenditures","(529.96)","(134.81)","(180.73)","(237.37)","(284.30)","(181.70)","(368.26)","(471.21)","(26.00)","(145.00)"
"14","Total Shares Outstanding (million)","143,292.00","192,902.00","195,272.00","215,349.00","215,349.00","215,349.00","215,349.00","215,349.00","215,349.00","245,880.00"
