"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","16,241.00","18,549.62","9,652.00","7,502.00","16,635.00","23,195.16","14,289.00","16,820.00","11,985.00","17,824.00"
"3","Pretax Income","(3,823.00)","(1,632.54)","(4,653.00)","(1,962.00)","(625.00)","193.21","(1,720.00)","(1,849.00)","(1,579.00)","(4,072.00)"
"4","Net Income","(3,952.00)","(4,307.80)","(4,795.00)","(1,926.00)","(632.00)","1,205.72","(1,687.00)","(2,345.00)","(1,461.00)","(2,733.00)"
"5","Cash & Short-Term Investments","12,564.00","12,706.00","9,076.00","9,139.00","12,261.00","12,456.00","12,062.00","9,935.00","12,606.00","16,840.00"
"6","Cash Only","11,414.00","-","-","-","-","12,456.00","12,062.00","9,935.00","12,606.00","16,840.00"
"7","Total Accounts Receivables","29,089.00","24,949.00","32,625.00","34,424.00","42,643.00","53,679.00","52,744.00","52,200.00","49,479.00","44,887.00"
"8","Inventories","102,489.00","115,432.00","107,612.00","110,298.00","110,318.00","111,716.00","113,556.00","111,286.00","110,144.00","106,277.00"
"9","Net Property, Plant & Equipment","29,400.00","28,963.00","28,779.00","28,339.00","27,905.00","27,377.00","26,959.00","26,630.00","26,266.00","25,657.00"
"10","Accrued Payable","-","-","-","-","-","-","-","21,659.00","22,701.00","23,252.00"
"11","Short Term Debt","126,474.00","136,726.00","129,972.00","137,534.00","140,975.00","143,999.00","157,073.00","160,075.00","152,579.00","149,069.00"
"12","Long Term Debt","78,914.00","79,233.00","93,138.00","93,295.00","100,723.00","103,480.00","96,063.00","90,180.00","96,343.00","98,332.00"
"13","Net Operating Cash Flow","(10,925.00)","(10,814.00)","(8,240.00)","(5,862.00)","(5,597.00)","(3,202.00)","(3,907.00)","3,583.00","6,215.00","8,713.00"
"14","Capital Expenditures","(340.00)","176.00","(9.00)","1.00","-","(21.00)","-","(3.00)","(12.00)","(9.00)"
"15","Total Shares Outstanding (million)","426,167.17","426,167.17","426,167.17","426,167.17","426,167.17","444,585.47","444,585.47","444,585.47","444,585.47","444,585.47"
