"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","30-06-2020"
"2","Sales/Revenue","173,281.96","91,700.60","91,630.76","71,754.07","53,804.06","51,277.83","53,202.21","63,021.00","68,307.00","82,218.00"
"3","Pretax Income","19,358.78","12,950.89","4,053.91","(13,370.41)","(29,022.23)","(16,409.91)","(12,915.95)","(10,115.00)","6,387.00","8,930.00"
"4","Net Income","11,066.92","10,655.01","(6,809.65)","(8,828.13)","(42,994.19)","(23,061.34)","(17,766.06)","(7,886.00)","5,786.00","5,163.00"
"5","Cash & Short-Term Investments","34,222.96","28,078.90","24,909.74","11,863.12","15,653.15","8,242.58","6,175.32","11,285.00","8,059.00","9,123.00"
"6","Cash Only","4,705.72","5,615.09","24,909.74","11,863.12","15,653.15","8,242.58","6,175.32","11,285.00","8,059.00","9,123.00"
"7","Total Accounts Receivables","66,503.10","54,960.81","61,103.72","56,892.91","16,317.59","95,098.16","28,850.45","10,602.00","11,158.00","22,626.00"
"8","Inventories","23,249.21","17,683.92","16,943.78","21,278.34","21,693.58","18,059.13","16,547.60","12,473.00","8,921.00","4,348.00"
"9","Net Property, Plant & Equipment","381,901.96","185,934.16","167,999.29","152,977.36","137,486.94","95,327.83","78,196.14","67,172.00","66,506.00","65,419.00"
"10","Short Term Debt","52,508.13","30,355.56","32,723.51","33,024.84","35,489.80","36,193.96","52,049.62","50,912.00","29,443.00","14,938.00"
"11","Long Term Debt","137,538.32","148,860.88","140,571.39","118,085.51","96,191.01","71,613.59","40,679.59","30,486.00","41,958.00","42,097.00"
"12","Net Operating Cash Flow","33,443.10","1,564.50","1,028.67","10,527.57","(10,948.73)","(870.33)","(10,994.06)","3,110.00","2,949.00","743.00"
"13","Capital Expenditures","(1,101.25)","(628.01)","(753.94)","(2,951.98)","(1,135.77)","(336.72)","(51.30)","(709.00)","(377.00)","-"
"14","Total Shares Outstanding (million)","311,362.00","311,362.00","311,362.27","311,362.27","311,362.27","311,362.27","311,362.27","377,528.05","403,402.00","403,361.38"
