"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","77,350.00","81,415.00","82,228.00","84,991.00","83,760.00","85,324.00","87,733.00","79,981.00","82,268.00","84,833.00"
"3","Pretax Income","9,210.00","(8,615.00)","4,175.00","8,673.00","11,874.00","6,850.00","13,252.00","2,432.00","6,616.00","5,811.00"
"4","Net Income","6,181.00","(12,406.00)","3,865.00","8,677.00","11,305.00","911.00","10,148.00","1,316.00","4,544.00","20,733.00"
"5","Cash & Short-Term Investments","200,428.00","157,957.00","148,130.00","135,395.00","122,224.00","107,817.00","112,964.00","125,972.00","130,265.00","141,243.00"
"6","Cash Only","-","-","-","-","29,720.00","-","-","-","-","-"
"7","Total Accounts Receivables","46,718.00","34,513.00","37,069.00","34,429.00","32,901.00","35,640.00","32,713.00","39,782.00","39,459.00","56,869.00"
"8","Inventories","10,257.00","8,970.00","8,912.00","8,814.00","9,094.00","8,948.00","8,421.00","8,425.00","8,395.00","8,892.00"
"9","Net Property, Plant & Equipment","1,237,029.00","1,273,615.00","1,268,925.00","1,275,311.00","1,283,610.00","1,313,147.00","1,302,376.00","1,293,687.00","1,284,508.00","1,281,439.00"
"10","Short Term Debt","5,424.00","9,390.00","45,581.00","34,713.00","15,648.00","5,702.00","5,702.00","4,968.00","5,825.00","5,825.00"
"11","Long Term Debt","-","283,254.00","246,759.00","249,938.00","247,188.00","246,658.00","245,894.00","246,050.00","242,978.00","242,363.00"
"12","Net Operating Cash Flow","41,549.00","46,999.00","8,643.00","20,570.00","35,024.00","49,857.00","17,268.00","22,331.00","18,857.00","27,911.00"
"13","Capital Expenditures","(28,956.00)","(50,089.00)","(9,267.00)","(19,996.00)","(23,067.00)","(44,794.00)","(3,652.00)","(5,550.00)","(5,995.00)","(13,221.00)"
"14","Total Shares Outstanding (million)","-","330,997.50","330,998.50","330,998.50","330,998.50","330,997.50","330,997.50","330,997.50","330,997.50","330,997.50"
