"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","1,896,657.02","1,913,763.66","1,634,465.66","1,558,192.03","1,440,443.44","1,847,519.34","2,134,642.41","2,184,164.62","1,927,119.00","1,898,641.00"
"3","Pretax Income","125,760.24","118,229.80","36,525.46","46,649.81","(11,951.98)","41,314.82","56,607.73","(61,892.57)","8,645.00","88,718.00"
"4","Net Income","106,598.82","88,510.88","37,063.07","33,291.07","(6,379.96)","22,498.50","40,423.16","(50,184.98)","4,948.00","64,784.00"
"5","Cash & Short-Term Investments","243,806.00","296,545.42","263,175.74","353,069.70","363,994.70","319,282.65","284,713.09","158,685.56","144,005.00","-"
"6","Cash Only","241,361.24","294,028.55","242,651.92","277,214.67","288,948.62","239,977.09","233,380.09","158,685.56","-","-"
"7","Total Accounts Receivables","46,836.65","60,351.39","118,343.76","50,389.18","110,272.23","167,779.52","166,322.18","91,515.42","108,192.00","94,777.00"
"8","Inventories","173,176.81","138,059.26","156,852.41","126,533.45","130,474.73","83,910.81","125,315.56","151,025.23","154,299.00","134,083.00"
"9","Net Property, Plant & Equipment","810,232.63","869,051.36","891,261.30","899,224.83","900,630.63","917,011.40","936,392.87","662,581.10","706,603.00","706,960.00"
"10","Accrued Payable","-","-","114,475.08","102,467.19","132,509.64","168,755.71","-","-","126,688.00","118,946.00"
"11","Short Term Debt","206,421.02","262,608.67","269,501.52","234,317.78","310,549.01","269,660.38","329,316.03","248,792.45","247,066.00","280,079.00"
"12","Long Term Debt","150,114.08","167,585.12","138,523.97","140,730.81","130,414.09","92,312.67","73,219.92","99,548.89","115,934.00","105,334.00"
"13","Net Operating Cash Flow","202,943.19","85,587.89","(12,343.80)","171,263.59","(30,207.84)","91,346.36","(8,547.23)","55,489.77","73,218.00","159,472.00"
"14","Capital Expenditures","(107,798.38)","(78,190.27)","(44,450.03)","(31,568.62)","(26,771.42)","(42,391.85)","(46,417.84)","(107,236.21)","(88,690.00)","(50,026.00)"
"15","Total Shares Outstanding (million)","85,000.00","85,000.00","93,500.00","93,500.00","93,500.00","93,500.00","93,500.00","93,500.00","93,500.00","93,500.00"
