"1","Financial Year","31-01-2009","31-01-2010","31-01-2011","31-01-2012","31-01-2013","31-01-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","535,426.00","437,287.00","618,822.00","696,135.00","772,278.00","870,729.00","721,224.00","790,275.00","1,051,274.00","2,235,426.00"
"3","Pretax Income","134,470.00","144,998.00","139,695.00","148,559.00","132,669.00","191,266.00","66,985.00","171,238.00","302,281.00","310,920.00"
"4","Net Income","91,913.00","95,026.00","81,371.00","99,331.00","83,782.00","137,032.00","2,286.00","112,845.00","214,884.00","76,872.00"
"5","Cash & Short-Term Investments","770,339.00","614,614.00","596,698.00","629,678.00","512,289.00","1,319,391.00","1,275,482.00","2,047,352.00","1,847,259.00","1,773,798.00"
"6","Cash Only","201,578.00","189,082.00","155,360.00","262,648.00","136,168.00","202,260.00","173,501.00","206,039.00","231,007.00","285,104.00"
"7","Total Accounts Receivables","775,219.00","1,038,105.00","838,507.00","640,690.00","741,654.00","631,584.00","570,505.00","518,117.00","671,237.00","415,564.00"
"8","Inventories","44,848.00","26,575.00","44,158.00","43,846.00","67,540.00","243,941.00","238,604.00","259,515.00","795,112.00","100,368.00"
"9","Net Property, Plant & Equipment","546,045.00","1,378,869.00","1,726,442.00","1,929,715.00","2,179,012.00","2,090,875.00","2,109,470.00","2,193,909.00","2,410,844.00","2,233,734.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","7,481.00","78,073.00","44,831.00","119,608.00","337,283.00","1,325,215.00","2,022,406.00","1,873,013.00","2,701,788.00","1,241,758.00"
"12","Long Term Debt","109,480.00","624,726.00","711,813.00","800,124.00","911,275.00","362,814.00","742,903.00","1,302,286.00","363,691.00","688,071.00"
"13","Net Operating Cash Flow","309,448.00","31,641.00","(14,057.00)","281,029.00","135,322.00","130,460.00","175,554.00","500,314.00","94,783.00","1,246,176.00"
"14","Capital Expenditures","(185,778.00)","(695,323.00)","(55,131.00)","(27,662.00)","(31,591.00)","(47,135.00)","(73,672.00)","(179,697.00)","(362,188.00)","(33,169.00)"
"15","Total Shares Outstanding (million)","1,427,405.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00"
