"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","19,851.00","23,441.87","21,865.00","14,101.00","30,420.00","41,138.92","27,460.00","26,779.00","8,463.00","31,285.00"
"3","Pretax Income","2,818.00","1,990.94","485.00","(1,299.00)","5,057.00","5,852.47","2,065.00","1,972.00","(1,864.00)","2,994.00"
"4","Net Income","2,287.00","1,011.26","445.00","(1,299.00)","4,857.00","4,751.39","1,925.00","1,593.00","(1,949.00)","1,808.00"
"5","Cash & Short-Term Investments","11,885.00","15,382.00","16,493.00","11,968.00","9,740.00","13,022.00","7,927.00","12,616.00","11,624.00","9,735.00"
"6","Cash Only","11,885.00","15,382.00","16,493.00","11,968.00","9,740.00","13,022.00","7,927.00","12,616.00","11,624.00","9,735.00"
"7","Total Accounts Receivables","9,428.00","9,599.00","9,410.00","14,570.00","15,686.00","15,039.00","15,088.00","16,470.00","15,337.00","19,265.00"
"8","Inventories","15,216.00","16,063.00","16,834.00","21,351.00","27,054.00","32,929.00","38,551.00","43,181.00","42,521.00","47,752.00"
"9","Net Property, Plant & Equipment","77,084.00","78,384.00","77,432.00","77,494.00","79,086.00","83,616.00","91,330.00","101,823.00","101,136.00","104,531.00"
"10","Accrued Payable","13,311.00","15,267.00","16,049.00","18,128.00","23,603.00","26,635.00","24,762.00","23,036.00","21,154.00","22,762.00"
"11","Short Term Debt","6,363.00","7,053.00","6,585.00","10,925.00","10,902.00","15,672.00","17,480.00","19,511.00","20,042.00","25,181.00"
"12","Long Term Debt","16,580.00","17,848.00","22,292.00","22,539.00","22,206.00","22,734.00","29,164.00","37,171.00","37,099.00","38,601.00"
"13","Net Operating Cash Flow","4,407.00","2,348.00","2,540.00","(7,898.00)","4,510.00","4,513.00","(6,627.00)","4,842.00","(798.00)","(2,327.00)"
"14","Capital Expenditures","(2,627.00)","(907.00)","(5,031.00)","(975.00)","(3,971.00)","(5,984.00)","(7,008.00)","(5,324.00)","(700.00)","(6,068.00)"
"15","Total Shares Outstanding (million)","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","550,034.25","550,034.25","550,034.25"
