"1","Financial Year","31-10-2019       1","31-01-2020       2","30-04-2020       3","31-07-2020       4","31-10-2020       1","31-01-2021       2","30-04-2021       3","31-07-2021       4","31-10-2021       1","31-01-2022       2"
"2","Sales/Revenue","204,998.00","252,051.00","112,456.00","179,296.00","221,905.00","231,387.00","364,186.00","85,622.00","175,294.00","406,457.00"
"3","Pretax Income","10,420.00","14,346.00","(1,693.00)","15,903.00","19,265.00","14,599.00","31,351.00","(12,398.00)","7,631.00","36,778.00"
"4","Net Income","8,084.00","10,643.00","(2,305.00)","8,012.00","14,644.00","11,354.00","24,024.00","(13,261.00)","5,419.00","29,348.00"
"5","Cash & Short-Term Investments","25,201.00","46,466.00","18,061.00","34,433.00","27,629.00","27,387.00","30,277.00","19,835.00","41,696.00","54,397.00"
"6","Cash Only","9,503.00","22,768.00","1,663.00","11,198.00","9,389.00","8,147.00","13,037.00","9,576.00","27,234.00","28,335.00"
"7","Total Accounts Receivables","4,976.00","5,895.00","5,182.00","7,198.00","4,292.00","6,077.00","4,143.00","3,718.00","8,911.00","6,097.00"
"8","Inventories","591,397.00","590,163.00","576,775.00","548,914.00","579,262.00","592,765.00","594,645.00","594,777.00","578,076.00","619,503.00"
"9","Net Property, Plant & Equipment","117,881.00","164,451.00","157,541.00","157,405.00","148,521.00","142,137.00","135,569.00","146,567.00","139,417.00","133,328.00"
"10","Short Term Debt","164,417.00","172,645.00","144,222.00","122,346.00","106,679.00","100,424.00","86,162.00","112,356.00","111,431.00","130,298.00"
"11","Long Term Debt","36,790.00","57,841.00","52,586.00","51,817.00","59,679.00","57,000.00","54,035.00","46,114.00","40,851.00","34,554.00"
"12","Net Operating Cash Flow","6,588.00","24,535.00","12,572.00","47,921.00","2,753.00","14,099.00","28,069.00","(14,669.00)","30,039.00","3,424.00"
"13","Capital Expenditures","(1,713.00)","(2,042.00)","(568.00)","(517.00)","(45.00)","(1,007.00)","(448.00)","(389.00)","(605.00)","(1,392.00)"
"14","Total Shares Outstanding (million)","-","410,351.75","410,351.75","410,351.75","410,351.75","419,351.75","410,351.75","410,351.75","410,351.75","410,351.75"
