"1","Financial Year","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4","31-03-2022       1"
"2","Sales/Revenue","85,802.00","74,532.00","49,881.00","70,045.00","66,941.00","56,656.00","52,713.00","48,676.00","66,062.00","67,594.00"
"3","Pretax Income","31,607.00","19,270.00","192.00","26,226.00","(142,459.00)","7,685.00","11,489.00","2,822.00","(57,879.00)","20,537.00"
"4","Net Income","21,864.00","19,270.00","192.00","26,226.00","(130,192.00)","7,685.00","11,489.00","2,822.00","(52,389.00)","20,537.00"
"5","Cash & Short-Term Investments","84,584.00","77,200.00","54,980.00","77,391.00","71,876.00","75,005.00","69,615.00","67,634.00","76,176.00","78,591.00"
"6","Cash Only","29,554.00","21,594.00","16,363.00","18,967.00","-","-","-","-","-","-"
"7","Total Accounts Receivables","21,059.00","21,841.00","31,991.00","31,182.00","29,047.00","26,551.00","15,566.00","34,783.00","27,283.00","24,876.00"
"8","Net Property, Plant & Equipment","3,201.00","3,332.00","3,101.00","3,163.00","3,491.00","3,606.00","3,448.00","3,261.00","3,490.00","3,488.00"
"9","Accrued Payable","58,852.00","60,973.00","48,468.00","55,358.00","54,910.00","53,705.00","45,440.00","49,838.00","50,829.00","55,171.00"
"10","Short Term Debt","131,610.00","141,960.00","144,560.00","143,260.00","140,760.00","149,260.00","140,260.00","497,598.00","144,945.00","136,441.00"
"11","Long Term Debt","1,242,539.00","1,265,909.00","1,268,416.00","1,265,025.00","1,269,053.00","1,275,357.00","1,263,017.00","927,375.00","1,267,324.00","1,262,913.00"
"12","Net Operating Cash Flow","53,832.00","40,114.00","(3,817.00)","43,192.00","33,601.00","16,531.00","33,538.00","(7,101.00)","40,029.00","35,377.00"
"13","Capital Expenditures","(281.00)","(449.00)","(78.00)","(364.00)","(650.00)","(446.00)","(180.00)","(148.00)","(576.00)","(354.00)"
"14","Total Shares Outstanding (million)","2,051,753.00","2,055,387.00","2,055,387.00","2,055,387.00","2,063,846.00","2,106,161.00","2,110,549.00","2,128,134.03","2,130,856.00","2,152,375.22"
