"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","85,258.49","101,687.67","105,798.14","122,510.34","146,683.35","90,688.47","70,728.10","65,922.10","73,080.39","93,805.00"
"3","Pretax Income","4,765.96","8,399.58","8,482.26","(7,866.41)","(36,980.35)","6,788.80","(4,930.07)","(4,308.57)","1,861.47","2,814.00"
"4","Net Income","3,930.09","6,962.47","6,270.19","(5,908.48)","(36,165.52)","4,521.83","(4,929.86)","(4,331.36)","3,260.45","2,814.00"
"5","Cash & Short-Term Investments","24,472.88","14,928.83","10,476.44","14,628.49","5,441.90","489.97","338.89","1,828.55","5,995.00","3,619.00"
"6","Cash Only","14,497.19","12,423.54","2,349.83","6,929.80","-","-","-","-","-","-"
"7","Total Accounts Receivables","29,242.74","28,669.03","42,957.98","53,096.95","32,839.79","43,477.61","26,638.74","22,131.40","34,924.00","55,787.00"
"8","Inventories","24,187.72","27,020.04","26,496.26","31,423.48","25,638.31","16,594.11","13,192.80","6,604.21","3,775.00","3,181.00"
"9","Net Property, Plant & Equipment","37,586.97","45,479.18","46,848.84","51,933.38","54,086.09","51,834.68","38,866.76","32,785.88","34,782.00","32,257.00"
"10","Accrued Payable","-","-","-","-","-","-","20,976.92","24,128.26","14,756.00","42,737.00"
"11","Short Term Debt","14,402.69","27,405.59","30,064.27","50,937.04","34,360.25","30,029.51","31,586.27","21,909.54","30,225.00","20,757.00"
"12","Long Term Debt","5,593.35","9,855.96","8,487.49","8,144.18","11,878.49","14,260.07","12,935.09","12,871.55","10,695.00","13,348.00"
"13","Net Operating Cash Flow","14,569.20","(6,008.81)","(569.39)","(6,565.77)","(9,576.31)","7,022.79","3,005.00","5,620.12","(11,674.00)","4,906.00"
"14","Capital Expenditures","(9,852.10)","(8,911.98)","(3,469.82)","(6,269.69)","(6,530.05)","(1,803.94)","(778.23)","(271.38)","(162.00)","(3,059.00)"
"15","Total Shares Outstanding (million)","79,957.00","79,702.00","79,681.80","79,680.80","79,680.80","79,680.80","79,680.80","79,680.80","79,680.80","79,680.80"
