"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","53,787.00","42,216.00","31,222.00","42,989.00","5,159.00","24,587.00","44,610.00","(8,751.00)","5,656.00","20,545.00"
"3","Pretax Income","684.00","15,611.00","5,905.00","(5,124.00)","(1,361.00)","6,695.00","3,022.00","(1,946.00)","(7,710.00)","4,957.00"
"4","Net Income","(303.00)","10,920.00","4,752.00","(5,635.00)","(1,649.00)","4,557.00","1,664.00","(1,685.00)","(6,697.00)","3,298.00"
"5","Cash & Short-Term Investments","17,859.00","38,767.00","16,050.00","8,643.00","13,206.00","9,501.00","8,314.00","8,515.00","15,341.00","11,485.00"
"6","Cash Only","-","-","-","-","-","-","-","-","13,178.00","9,421.00"
"7","Total Accounts Receivables","76,765.00","56,700.00","33,942.00","62,341.00","42,462.00","50,646.00","75,196.00","30,221.00","29,801.00","29,055.00"
"8","Inventories","234,191.00","243,141.00","262,908.00","256,571.00","254,362.00","260,356.00","267,419.00","288,709.00","289,895.00","284,353.00"
"9","Net Property, Plant & Equipment","4,349.00","4,239.00","4,128.00","4,039.00","4,445.00","5,273.00","6,187.00","6,211.00","6,095.00","4,971.00"
"10","Accrued Payable","87,396.00","56,937.00","73,142.00","64,180.00","72,559.00","67,411.00","92,171.00","96,290.00","85,923.00","83,334.00"
"11","Short Term Debt","28,217.00","27,438.00","29,884.00","30,759.00","29,199.00","44,945.00","52,154.00","60,778.00","86,436.00","89,925.00"
"12","Long Term Debt","27,288.00","32,141.00","31,363.00","48,656.00","65,571.00","66,288.00","63,052.00","60,265.00","58,244.00","52,391.00"
"13","Net Operating Cash Flow","28,398.00","17,022.00","15,890.00","(33,099.00)","(9,928.00)","(17,469.00)","(5,067.00)","(5,697.00)","(17,808.00)","(1,444.00)"
"14","Capital Expenditures","(7.00)","(5.00)","(3.00)","(28.00)","(563.00)","(934.00)","(1,102.00)","(175.00)","(3.00)","(64.00)"
"15","Total Shares Outstanding (million)","258,070.15","258,070.15","258,070.15","-","258,070.15","258,070.15","258,070.15","258,070.15","258,070.15","258,070.15"
