"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","35,424.25","38,804.32","37,499.60","36,133.45","26,882.29","17,792.07","23,457.88","-","-","-"
"3","Pretax Income","10,823.16","822.74","4,877.21","3,247.24","(2,125.25)","3,250.28","7,327.87","(2,360.19)","(566.87)","(1,384.00)"
"4","Net Income","8,102.65","6.74","5,209.81","2,098.83","(2,598.96)","2,200.05","5,906.23","56,904.76","(626.96)","(1,359.00)"
"5","Cash & Short-Term Investments","1,784.26","8,852.82","1,116.42","1,270.23","1,122.21","1,532.39","1,633.56","3,859.58","6,376.83","4,775.00"
"6","Cash Only","1,784.26","4,226.50","1,113.28","1,267.00","1,118.89","-","-","-","-","-"
"7","Total Accounts Receivables","14,763.09","12,866.15","10,968.28","15,338.01","8,321.45","7,664.99","8,657.40","3,537.07","517.17","835.00"
"8","Inventories","-","1,535.92","803.83","147.45","-","-","-","-","-","-"
"9","Net Property, Plant & Equipment","345.57","797.64","852.69","488.96","678.28","518.55","553.16","-","-","-"
"10","Accrued Payable","-","-","-","3,186.36","2,230.43","1,710.79","2,091.15","-","-","-"
"11","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","1,528.66","771.50","3,247.30","2,229.73","2,886.73","1,138.46","3,064.39","(6,558.50)","2,288.62","(1,751.00)"
"14","Capital Expenditures","(2,277.29)","(614.04)","(2,977.12)","(139.64)","(671.53)","(69.89)","(229.99)","(259.79)","-","-"
"15","Total Shares Outstanding (million)","133,000.00","134,640.00","134,640.00","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02"
