"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","29,243.00","22,062.32","17,659.00","14,454.00","20,386.00","15,628.21","17,982.00","14,759.00","16,965.00","25,553.00"
"3","Pretax Income","1,439.00","1,056.83","1,496.00","674.00","1,996.00","446.93","666.00","(4,638.00)","3,044.00","3,184.00"
"4","Net Income","665.00","825.40","951.00","130.00","1,243.00","333.68","36.00","(5,332.00)","1,509.00","2,611.00"
"5","Cash & Short-Term Investments","15,097.00","32,322.00","19,195.00","25,248.00","30,337.00","47,571.00","66,988.00","54,885.00","106,075.00","65,621.00"
"6","Cash Only","13,363.00","30,555.00","17,421.00","23,468.00","28,545.00","45,756.00","53,169.00","24,980.00","70,042.00","25,935.00"
"7","Total Accounts Receivables","28,783.00","20,204.00","19,468.00","18,673.00","18,848.00","18,362.00","20,649.00","18,702.00","25,617.00","59,550.00"
"8","Inventories","18,613.00","17,277.00","19,623.00","22,274.00","16,836.00","14,312.00","16,476.00","18,383.00","18,700.00","25,968.00"
"9","Net Property, Plant & Equipment","14,407.00","14,992.00","14,690.00","14,677.00","14,980.00","14,860.00","14,048.00","19,454.00","19,247.00","19,965.00"
"10","Short Term Debt","4,793.00","3,160.00","2,415.00","3,503.00","4,862.00","4,581.00","4,792.00","4,185.00","5,191.00","5,231.00"
"11","Long Term Debt","-","4,600.00","4,297.00","4,138.00","4,421.00","4,219.00","4,048.00","8,662.00","8,472.00","8,242.00"
"12","Net Operating Cash Flow","(2,488.00)","13,682.00","(6,913.00)","652.00","4,889.00","3,012.00","(3,782.00)","(2,062.00)","(8,004.00)","(24,680.00)"
"13","Capital Expenditures","(2,066.00)","(1,031.00)","(240.00)","(696.00)","(456.00)","(541.00)","(384.00)","(737.00)","(9,492.00)","(11,006.00)"
"14","Total Shares Outstanding (million)","-","421,250.20","421,250.20","421,250.20","421,250.20","481,447.20","625,880.84","798,317.39","1,564,702.09","1,564,702.09"
