"1","Financial Year","31-03-2019       3","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4"
"2","Sales/Revenue","226,121.00","237,069.00","159,299.00","271,846.00","175,864.00","39,495.00","145,493.00","190,285.00","215,984.00","253,019.00"
"3","Pretax Income","81,969.00","92,362.00","38,644.00","91,251.00","49,705.00","(154,311.00)","16,768.00","7,914.00","64,963.00","77,958.00"
"4","Net Income","55,181.00","24,723.00","16,228.00","51,248.00","28,465.00","(145,195.00)","10,032.00","12,017.00","32,029.00","49,598.00"
"5","Cash & Short-Term Investments","221,213.00","273,537.00","253,064.00","90,724.00","60,782.00","80,996.00","100,040.00","302,703.00","306,565.00","314,082.00"
"6","Cash Only","221,213.00","273,537.00","253,064.00","90,724.00","60,782.00","80,996.00","100,040.00","106,387.00","109,284.00","177,652.00"
"7","Total Accounts Receivables","223,568.00","182,169.00","193,715.00","304,923.00","275,543.00","204,355.00","255,648.00","264,915.00","235,704.00","296,031.00"
"8","Inventories","35,940.00","21,378.00","35,353.00","23,658.00","20,062.00","68,080.00","73,348.00","61,272.00","55,953.00","49,462.00"
"9","Net Property, Plant & Equipment","301,388.00","380,228.00","542,969.00","589,165.00","609,626.00","599,782.00","650,837.00","621,668.00","620,494.00","617,240.00"
"10","Short Term Debt","4,870.00","1,260.00","4,178.00","3,841.00","52,556.00","60,083.00","10,361.00","9,288.00","10,148.00","15,759.00"
"11","Long Term Debt","10,022.00","3,791.00","7,980.00","7,259.00","8,037.00","14,401.00","12,212.00","138,535.00","21,658.00","16,907.00"
"12","Net Operating Cash Flow","23,990.00","167,530.00","148,358.00","(32,351.00)","(17,353.00)","77,805.00","156,774.00","11,512.00","21,729.00","106,961.00"
"13","Capital Expenditures","(6,503.00)","(88,128.00)","(159,481.00)","(74,986.00)","(58,108.00)","(30,851.00)","(87,676.00)","(15,828.00)","(13,006.00)","(20,951.00)"
"14","Total Shares Outstanding (million)","1,588,228.79","1,588,228.79","1,588,228.79","1,588,228.79","1,588,228.79","1,588,228.79","1,588,228.79","1,722,493.12","1,988,185.90","2,000,137.15"
