"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","30-06-2020"
"2","Sales/Revenue","82,319.00","170,648.00","181,408.00","124,870.00","85,650.00","71,374.00","21,398.00","12,946.00","13,210.00","20,774.00"
"3","Pretax Income","9,974.00","35,476.00","23,369.00","(2,657.00)","(32,056.00)","(7,017.00)","(8,212.00)","(22,915.00)","(14,711.00)","970.00"
"4","Net Income","6,836.00","28,019.00","18,526.00","(3,093.00)","(55,719.00)","(6,688.00)","(8,825.00)","(23,328.00)","(14,782.00)","938.00"
"5","Cash & Short-Term Investments","7,233.00","7,262.00","5,014.00","5,763.00","2,449.00","4,197.00","3,319.00","1,826.00","942.00","503.00"
"6","Cash Only","7,112.00","7,136.00","4,883.00","5,627.00","2,449.00","4,197.00","3,319.00","1,826.00","942.00","503.00"
"7","Total Accounts Receivables","60,337.00","60,995.00","71,859.00","53,794.00","50,174.00","59,364.00","42,603.00","19,140.00","15,628.00","15,719.00"
"8","Inventories","8,846.00","9,050.00","101,402.00","95,712.00","57,766.00","50,980.00","46,513.00","42,609.00","39,243.00","38,988.00"
"9","Net Property, Plant & Equipment","23,032.00","23,659.00","42,190.00","49,821.00","30,816.00","41,863.00","24,775.00","22,831.00","19,788.00","20,723.00"
"10","Accrued Payable","-","-","-","-","-","65,727.00","61,843.00","46,499.00","-","-"
"11","Short Term Debt","46,529.00","27,489.00","22,124.00","19,577.00","41,952.00","37,490.00","20,937.00","25,363.00","16,768.00","25,487.00"
"12","Long Term Debt","13,461.00","10,172.00","10,140.00","48,395.00","24,986.00","30,420.00","26,556.00","12,847.00","15,200.00","5,780.00"
"13","Net Operating Cash Flow","46,872.00","28,074.00","10,804.00","(1,302.00)","2,790.00","(2,570.00)","16,796.00","(3,984.00)","1,876.00","4,307.00"
"14","Capital Expenditures","(955.00)","(1,166.00)","(1,124.00)","(9,681.00)","(2,026.00)","(286.00)","(252.00)","-","(32.00)","(228.00)"
"15","Total Shares Outstanding (million)","446,177.00","453,743.00","470,318.00","483,247.00","481,820.00","482,992.00","482,992.00","482,991.89","579,590.19","579,590.19"
