"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","25,106.00","29,217.00","21,925.00","14,669.00","29,605.00","30,409.00","26,269.00","26,358.00","19,387.00","32,619.00"
"3","Pretax Income","1,591.00","4,024.00","1,378.00","156.00","4,382.00","2,393.00","3,636.00","2,109.00","1,251.00","2,052.00"
"4","Net Income","1,467.00","2,839.00","1,283.00","151.00","3,841.00","1,301.00","3,071.00","1,796.00","1,084.00","1,633.00"
"5","Cash & Short-Term Investments","17,638.00","21,764.00","14,627.00","14,731.00","22,047.00","24,509.00","21,218.00","17,680.00","16,069.00","21,136.00"
"6","Cash Only","17,638.00","21,764.00","14,627.00","14,731.00","22,047.00","24,509.00","21,218.00","17,680.00","16,069.00","21,136.00"
"7","Total Accounts Receivables","10,127.00","11,011.00","10,568.00","10,118.00","11,332.00","10,953.00","12,406.00","14,851.00","17,360.00","15,571.00"
"8","Inventories","9,727.00","10,919.00","10,685.00","10,526.00","9,470.00","9,791.00","11,460.00","14,856.00","17,655.00","14,960.00"
"9","Net Property, Plant & Equipment","47,137.00","44,438.00","43,948.00","44,645.00","43,260.00","42,457.00","41,924.00","45,035.00","43,605.00","43,635.00"
"10","Short Term Debt","6,873.00","5,567.00","5,455.00","5,492.00","5,042.00","4,604.00","4,861.00","4,952.00","5,629.00","6,472.00"
"11","Long Term Debt","8,038.00","8,533.00","7,304.00","7,030.00","5,701.00","5,050.00","6,873.00","8,675.00","8,477.00","8,201.00"
"12","Net Operating Cash Flow","3,161.00","3,627.00","(3,984.00)","1,924.00","9,795.00","4,389.00","(4,455.00)","(809.00)","2,022.00","5,969.00"
"13","Capital Expenditures","(5,642.00)","1,318.00","(1,642.00)","(1,607.00)","(118.00)","(768.00)","(917.00)","(4,580.00)","(36.00)","(1,543.00)"
"14","Total Shares Outstanding (million)","163,127.80","163,127.80","161,755.30","161,755.30","161,755.30","161,755.30","161,755.30","161,755.30","161,755.30","161,755.30"
