"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","34,266.00","38,464.00","44,194.00","42,063.00","37,467.00","30,516.00","57,345.00","70,488.00","65,062.00","65,625.00"
"3","Pretax Income","(3,964.00)","(2,074.00)","(792.00)","(3,069.00)","(5,291.00)","242.00","2,479.00","4,636.00","3,410.00","5,124.00"
"4","Net Income","(3,619.00)","(1,945.00)","(958.00)","(2,175.00)","(4,917.00)","492.00","2,189.00","4,367.00","2,688.00","3,705.00"
"5","Cash & Short-Term Investments","9,720.00","10,435.00","9,784.00","10,589.00","10,611.00","14,463.00","10,809.00","11,679.00","11,379.00","12,462.00"
"6","Cash Only","6,676.00","7,091.00","6,409.00","7,218.00","7,823.00","8,520.00","8,372.00","8,845.00","7,827.00","9,846.00"
"7","Total Accounts Receivables","36,700.00","37,947.00","40,040.00","35,948.00","36,243.00","30,595.00","40,659.00","46,594.00","49,626.00","46,421.00"
"8","Inventories","22,122.00","24,735.00","28,995.00","29,820.00","29,738.00","31,930.00","35,577.00","38,828.00","35,993.00","42,104.00"
"9","Net Property, Plant & Equipment","99,108.00","113,497.00","118,645.00","126,634.00","125,763.00","123,786.00","124,697.00","123,320.00","129,193.00","129,815.00"
"10","Accrued Payable","9,686.00","13,541.00","15,264.00","-","-","-","-","-","-","-"
"11","Short Term Debt","25,967.00","34,301.00","38,479.00","41,171.00","46,082.00","50,236.00","44,411.00","43,926.00","48,956.00","46,630.00"
"12","Long Term Debt","42,985.00","49,205.00","53,231.00","53,899.00","50,986.00","48,443.00","49,495.00","49,343.00","47,891.00","48,858.00"
"13","Net Operating Cash Flow","(2,749.00)","1,665.00","2,796.00","7,195.00","918.00","4,868.00","6,209.00","4,151.00","1,021.00","7,279.00"
"14","Capital Expenditures","(847.00)","(4,824.00)","(2,705.00)","(951.00)","(959.00)","(1,143.00)","(4,913.00)","1,799.00","(6,936.00)","(1,140.00)"
"15","Total Shares Outstanding (million)","76,927.00","76,927.00","76,927.00","76,927.00","76,927.00","106,927.00","106,927.00","106,927.00","107,366.60","107,366.60"
