"1","Financial Year","30-09-2019       4","31-12-2019       1","31-03-2020       2","30-06-2020       3","30-09-2020       4","31-12-2020       1","31-03-2021       2","30-06-2021       3","30-09-2021       4","31-12-2021       1"
"2","Sales/Revenue","443,744.20","448,202.00","409,653.00","375,770.00","446,863.29","433,165.00","444,789.00","431,702.00","409,203.88","494,209.00"
"3","Pretax Income","6,126.44","(13,188.00)","(8,653.00)","12,698.00","5,505.27","(6,856.00)","1,432.00","(10,738.00)","(14,244.44)","29,000.00"
"4","Net Income","388.30","(7,865.00)","(4,524.00)","9,478.00","5,670.91","(3,587.00)","1,079.00","(8,086.00)","(9,594.28)","18,193.00"
"5","Cash & Short-Term Investments","68,244.00","67,416.00","60,729.00","70,380.00","103,296.00","83,377.00","74,352.00","78,867.00","68,709.00","97,345.00"
"6","Cash Only","43,722.00","54,149.00","46,032.00","50,865.00","74,435.00","63,891.00","58,987.00","62,391.00","49,049.00","70,637.00"
"7","Total Accounts Receivables","193,883.00","208,154.00","196,798.00","189,649.00","192,421.00","192,066.00","202,458.00","208,858.00","196,330.00","217,618.00"
"8","Inventories","48,261.00","61,144.00","61,676.00","69,819.00","67,490.00","83,392.00","87,292.00","84,515.00","72,968.00","60,029.00"
"9","Net Property, Plant & Equipment","758,503.00","769,693.00","779,981.00","770,702.00","777,470.00","771,745.00","771,410.00","763,142.00","765,382.00","761,780.00"
"10","Accrued Payable","-","224,342.00","202,161.00","200,720.00","211,726.00","217,230.00","220,276.00","225,838.00","208,103.00","222,475.00"
"11","Short Term Debt","214,680.00","227,381.00","230,849.00","234,164.00","259,220.00","246,826.00","260,151.00","262,396.00","276,753.00","267,507.00"
"12","Long Term Debt","-","265,947.00","281,163.00","283,841.00","276,544.00","269,186.00","263,550.00","255,874.00","244,558.00","242,304.00"
"13","Net Operating Cash Flow","27,485.00","(1,615.00)","(8,325.00)","6,967.00","33,067.00","6,157.00","(1,039.00)","4,733.00","(5,087.00)","47,973.00"
"14","Capital Expenditures","(9,694.00)","(13,023.00)","(21,207.00)","(3,738.00)","(10,173.00)","(6,704.00)","(11,793.00)","(4,607.00)","(6,710.00)","(3,981.00)"
"15","Total Shares Outstanding (million)","-","661,628.70","689,963.24","689,963.24","689,963.24","689,963.24","689,963.24","689,963.24","689,963.24","697,463.24"
