"1","Financial Year","30-09-2011","30-09-2012","30-09-2013","30-09-2014","30-09-2015","30-09-2016","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","77,480.19","72,143.91","62,456.31","56,920.93","75,243.57","94,834.18","142,457.72","88,480.25","65,117.00","79,981.00"
"3","Pretax Income","322.00","1,741.91","(2,454.53)","(3,602.36)","(3,840.79)","3,231.16","3,629.81","(5,385.22)","(6,197.00)","(4,798.00)"
"4","Net Income","258.83","1,675.96","(2,514.75)","(3,627.03)","(2,227.76)","3,191.39","3,629.03","(5,418.52)","(8,134.00)","(4,834.00)"
"5","Cash & Short-Term Investments","19,151.81","25,076.63","25,461.72","20,105.07","15,351.30","10,632.89","20,271.84","22,373.72","14,989.00","22,422.00"
"6","Cash Only","7,840.61","11,717.67","13,670.70","-","-","-","12,390.86","14,421.61","-","-"
"7","Total Accounts Receivables","24,608.43","15,605.58","14,761.54","17,965.84","27,773.86","41,039.46","29,312.66","20,162.65","21,654.00","47,065.00"
"8","Inventories","12,639.85","8,360.92","7,444.99","9,372.94","10,337.94","10,859.19","11,637.35","9,725.97","10,742.00","14,232.00"
"9","Net Property, Plant & Equipment","25,510.28","22,508.31","27,942.25","30,352.94","32,017.66","31,905.42","31,077.84","32,841.93","36,278.00","39,040.00"
"10","Accrued Payable","23,987.99","2,641.88","-","-","-","-","28,327.18","21,884.01","-","-"
"11","Short Term Debt","-","-","-","-","-","-","100.73","451.12","2,034.00","2,936.00"
"12","Long Term Debt","-","-","-","-","-","-","461.91","1,746.26","5,248.00","11,324.00"
"13","Net Operating Cash Flow","5,243.86","7,469.00","205.47","(1,583.90)","(7,264.19)","797.47","14,801.32","2,804.91","(11,771.00)","(26,848.00)"
"14","Capital Expenditures","(962.93)","(722.66)","(1,639.10)","(3,852.83)","(1,646.97)","(2,620.87)","(2,508.00)","(2,431.82)","(1,488.00)","(4,882.00)"
"15","Total Shares Outstanding (million)","131,497.00","131,497.00","131,497.00","131,497.00","131,497.00","131,497.00","131,497.00","131,497.00","131,497.00","431,191.90"
