"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-03-2018","31-03-2019","31-03-2020","30-09-2021"
"2","Sales/Revenue","54,431.64","52,047.97","33,969.67","36,408.91","42,409.96","30,857.37","33,338.05","10,412.45","4,429.31","146,968.81"
"3","Pretax Income","13,528.03","11,720.06","5,002.66","(7,638.25)","4,740.68","(8,701.60)","(29,286.95)","(12,623.63)","(7,457.78)","69,848.43"
"4","Net Income","13,039.35","11,925.44","4,335.97","(8,642.38)","4,283.89","(7,750.60)","(30,693.18)","(13,072.02)","(7,434.33)","46,365.80"
"5","Cash & Short-Term Investments","34,626.02","12,267.24","8,280.16","7,862.45","8,494.26","6,763.40","1,700.16","4,607.61","52,896.06","152,630.96"
"6","Cash Only","4,279.29","7,508.34","5,181.00","7,226.91","8,043.61","6,627.82","1,559.39","4,502.44","22,581.72","142,379.16"
"7","Total Accounts Receivables","25,180.74","21,429.79","26,482.95","23,779.28","19,409.66","14,464.62","8,781.87","2,559.92","1,167.73","76,041.46"
"8","Inventories","156.90","126.41","386.92","34.39","-","-","-","-","-","9,000.09"
"9","Net Property, Plant & Equipment","2,904.29","11,729.62","20,254.93","4,679.75","3,498.10","2,136.36","899.01","543.73","1,668.92","61,932.24"
"10","Accrued Payable","-","-","-","10,195.07","5,440.84","4,953.73","-","-","-","-"
"11","Short Term Debt","143.01","264.08","759.53","2,603.26","1,841.88","2,479.29","3,113.78","2,085.75","1,285.67","15,606.63"
"12","Long Term Debt","783.59","3,620.98","9,150.91","12,400.38","414.63","341.82","180.28","78.48","663.58","592.87"
"13","Net Operating Cash Flow","15,571.20","241.85","5,025.73","2,355.11","4,522.57","(1,275.73)","(2,114.12)","853.81","(1,856.78)","(18,629.88)"
"14","Capital Expenditures","(409.56)","(9,712.36)","(9,796.64)","(4,554.33)","(261.14)","(1,427.46)","(256.12)","(125.45)","(1,689.73)","(75,650.53)"
"15","Total Shares Outstanding (million)","238,981.00","240,229.00","241,350.69","241,350.69","241,350.69","241,350.69","265,485.69","265,485.69","318,582.82","2,552,437.18"
