"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","55,480.00","51,047.00","40,661.00","33,436.00","33,578.00","34,191.00","35,209.00","38,292.00","38,927.00","41,549.00"
"3","Pretax Income","6,163.00","3,701.00","3,358.00","1,962.00","2,936.00","4,537.00","3,913.00","5,315.00","4,502.00","4,499.00"
"4","Net Income","5,988.00","3,129.00","3,042.00","1,714.00","2,473.00","4,046.00","3,260.00","4,297.00","3,702.00","3,197.00"
"5","Cash & Short-Term Investments","21,790.00","22,915.00","31,519.00","34,617.00","36,053.00","37,988.00","35,673.00","37,096.00","42,080.00","44,318.00"
"6","Cash Only","21,790.00","22,915.00","31,519.00","34,617.00","36,053.00","37,988.00","35,673.00","37,096.00","42,080.00","44,318.00"
"7","Total Accounts Receivables","43,095.00","39,897.00","31,153.00","23,678.00","24,317.00","25,871.00","27,295.00","26,530.00","29,405.00","30,562.00"
"8","Inventories","13,746.00","12,572.00","10,082.00","13,910.00","9,539.00","11,803.00","15,632.00","15,647.00","14,369.00","17,377.00"
"9","Net Property, Plant & Equipment","51,404.00","50,601.00","50,417.00","49,692.00","50,131.00","49,092.00","48,354.00","47,738.00","48,278.00","48,279.00"
"10","Accrued Payable","10,019.00","14,090.00","8,773.00","9,156.00","10,774.00","11,490.00","8,750.00","8,188.00","10,120.00","17,100.00"
"11","Short Term Debt","23,750.00","14,342.00","12,863.00","12,563.00","7,695.00","9,314.00","10,050.00","8,052.00","8,748.00","7,131.00"
"12","Long Term Debt","3,829.00","3,346.00","2,914.00","2,387.00","1,950.00","1,211.00","1,115.00","766.00","542.00","1,517.00"
"13","Net Operating Cash Flow","10,520.00","11,590.00","11,217.00","6,478.00","8,569.00","1,491.00","(2,726.00)","5,226.00","5,217.00","4,949.00"
"14","Capital Expenditures","(180.00)","(151.00)","(835.00)","(292.00)","(1,491.00)","(5.00)","(271.00)","(414.00)","(1,583.00)","544.00"
"15","Total Shares Outstanding (million)","54,620.00","54,620.15","54,620.15","54,620.15","54,620.15","54,620.15","54,620.15","54,620.15","54,620.15","54,620.15"
