"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","24,665.00","44,999.00","17,440.00","14,293.00","27,195.00","32,947.00","25,315.00","35,025.00","22,587.00","36,186.00"
"3","Pretax Income","3,447.00","5,983.00","1,606.00","2,305.00","2,709.00","(150.00)","2,912.00","2,733.00","883.00","(399.00)"
"4","Net Income","2,420.00","1,927.00","1,060.00","557.00","1,598.00","868.00","1,332.00","1,726.00","470.00","(569.00)"
"5","Cash & Short-Term Investments","7,409.00","9,900.00","9,688.00","15,699.00","12,100.00","10,652.00","10,392.00","14,175.00","19,952.00","21,819.00"
"6","Cash Only","3,211.00","5,702.00","5,454.00","11,465.00","7,773.00","6,325.00","5,229.00","9,108.00","13,745.00","16,856.00"
"7","Total Accounts Receivables","47,914.00","90,563.00","93,140.00","130,125.00","141,424.00","158,309.00","160,665.00","177,087.00","180,960.00","177,155.00"
"8","Inventories","271,763.00","281,589.00","302,177.00","313,739.00","346,967.00","403,666.00","420,690.00","431,006.00","429,119.00","435,115.00"
"9","Net Property, Plant & Equipment","169,862.00","170,924.00","170,579.00","169,955.00","169,770.00","169,333.00","169,449.00","168,811.00","169,769.00","177,419.00"
"10","Accrued Payable","81,646.00","89,832.00","116,726.00","107,011.00","115,477.00","153,676.00","170,361.00","180,487.00","178,526.00","177,523.00"
"11","Short Term Debt","13,086.00","30,782.00","28,145.00","24,101.00","22,718.00","34,383.00","39,320.00","36,579.00","25,366.00","58,170.00"
"12","Long Term Debt","215,258.00","198,924.00","218,470.00","233,465.00","253,237.00","270,132.00","283,290.00","300,150.00","309,531.00","282,420.00"
"13","Net Operating Cash Flow","(1,831.00)","(12,521.00)","(15,289.00)","(3,510.00)","(19,801.00)","(30,852.00)","(16,589.00)","(23,743.00)","233.00","(1,606.00)"
"14","Capital Expenditures","(2,318.00)","336.00","(65.00)","(1.00)","(171.00)","(292.00)","(506.00)","(272.00)","(1,149.00)","(7,305.00)"
"15","Total Shares Outstanding (million)","423,039.44","423,772.74","423,988.59","424,125.09","424,138.99","424,160.29","424,160.29","439,091.69","451,909.14","453,395.00"
