"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","2,774,803.00","2,966,016.00","2,882,665.00","3,115,661.00","2,119,193.00","1,529,733.00","2,663,326.00","3,242,313.00","2,954,231.00","2,445,112.00"
"3","Pretax Income","140,676.00","152,135.00","150,305.00","311,671.00","63,046.00","(58,825.00)","159,543.00","236,901.00","162,698.00","32,587.00"
"4","Net Income","86,502.00","92,018.00","110,293.00","235,290.00","44,317.00","(43,610.00)","101,282.00","172,461.00","97,265.00","13,728.00"
"5","Cash & Short-Term Investments","2,154,542.00","2,003,856.00","2,007,127.00","2,543,992.00","2,522,372.00","1,873,291.00","2,628,679.00","3,336,979.00","2,909,142.00","2,592,599.00"
"6","Cash Only","1,047,910.00","944,934.00","917,933.00","1,472,111.00","1,368,016.00","1,086,636.00","1,603,527.00","2,050,893.00","1,638,346.00","1,474,377.00"
"7","Total Accounts Receivables","1,208,838.00","1,093,391.00","1,193,597.00","1,454,076.00","1,048,906.00","1,120,515.00","986,461.00","1,202,265.00","1,199,989.00","771,358.00"
"8","Inventories","1,685,435.00","1,690,847.00","1,912,546.00","1,589,567.00","1,708,453.00","1,662,209.00","1,321,017.00","1,439,279.00","1,569,705.00","1,626,994.00"
"9","Net Property, Plant & Equipment","3,228,080.00","3,242,381.00","3,193,203.00","3,254,899.00","3,246,380.00","3,209,558.00","3,021,212.00","2,965,517.00","2,971,369.00","3,019,915.00"
"10","Short Term Debt","332,903.00","590,886.00","579,215.00","423,968.00","492,201.00","414,224.00","565,307.00","548,496.00","365,619.00","377,402.00"
"11","Long Term Debt","2,340,284.00","2,036,579.00","2,169,464.00","2,179,830.00","2,116,193.00","1,885,942.00","1,652,248.00","1,989,886.00","1,959,764.00","1,929,954.00"
"12","Net Operating Cash Flow","(49,169.00)","83,778.00","(291,033.00)","511,448.00","111,308.00","(257,741.00)","824,383.00","242,012.00","(124,172.00)","(69,179.00)"
"13","Capital Expenditures","(70,285.00)","(96,841.00)","(84,531.00)","(93,838.00)","(74,609.00)","(54,673.00)","(45,119.00)","(62,855.00)","(85,128.00)","(131,457.00)"
"14","Total Shares Outstanding (million)","1,168,294.00","1,168,294.00","1,168,294.00","1,168,294.00","1,168,294.00","1,168,294.00","1,168,294.00","1,168,294.00","1,168,294.00","1,168,294.00"
