"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","158,173.90","41,995.49","62,257.42","78,973.72","798,694.41","955,669.31","1,068,761.70","1,055,276.02","810,999.22","977,014.84"
"3","Pretax Income","23,822.64","15,046.43","20,703.87","22,300.30","133,157.36","168,571.36","179,669.77","185,891.17","119,545.42","131,762.34"
"4","Net Income","23,421.86","11,494.52","15,372.49","16,138.37","99,624.36","124,740.06","138,198.99","140,180.33","90,754.87","96,962.05"
"5","Cash & Short-Term Investments","60,759.28","59,113.85","28,626.61","11,795.91","132,438.61","185,415.52","252,757.08","232,973.95","266,812.86","210,441.03"
"6","Cash Only","23,183.63","18,114.42","-","-","71,498.22","50,683.40","155,695.21","31,573.47","133,686.03","114,601.10"
"7","Total Accounts Receivables","49,088.00","18,754.31","25,897.88","67,879.13","272,903.93","237,484.08","276,048.73","310,702.49","351,323.14","411,798.21"
"8","Inventories","2,389.31","13,375.67","37,042.35","45,915.46","70,447.05","71,804.99","104,366.41","171,863.14","167,195.18","197,034.25"
"9","Net Property, Plant & Equipment","7,074.99","6,721.73","7,374.43","6,892.69","118,056.45","145,324.94","160,617.96","142,098.47","123,761.85","94,063.47"
"10","Accrued Payable","-","-","15,394.47","31,934.65","-","-","-","-","-","-"
"11","Short Term Debt","-","-","-","11,194.60","6,940.95","-","60,123.47","22,965.86","80,641.69","34,597.12"
"12","Long Term Debt","-","-","-","-","-","-","-","1,998.22","993.32","351.86"
"13","Net Operating Cash Flow","47,324.53","1,818.63","(24,498.86)","(23,309.01)","67,334.41","130,050.58","80,425.63","88,258.28","27,815.54","20,846.49"
"14","Capital Expenditures","(242.69)","(738.59)","(1,721.73)","(686.70)","(71,339.17)","(53,288.32)","(50,135.30)","(35,704.64)","(34,614.98)","(9,482.34)"
"15","Total Shares Outstanding (million)","90,737.00","199,619.43","199,619.43","201,787.73","1,119,933.04","1,241,956.62","1,235,134.07","1,232,878.17","1,237,402.00","1,237,244.20"
