"1","Financial Year","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020"
"2","Sales/Revenue","345,999.00","354,451.00","278,842.00","377,282.00","400,505.00","216,561.00","220,504.00","217,494.00","256,126.00","243,844.00"
"3","Pretax Income","44,366.00","61,985.00","56,096.00","77,720.00","96,524.00","46,867.00","68,583.00","104,549.00","35,715.00","6,597.00"
"4","Net Income","30,168.00","45,714.00","47,999.00","62,169.00","66,948.00","43,088.00","57,277.00","83,682.00","24,416.00","(4,460.00)"
"5","Cash & Short-Term Investments","110,629.00","132,910.00","97,972.00","148,865.00","164,331.00","157,808.00","158,316.00","141,219.00","39,605.00","42,440.00"
"6","Cash Only","93,090.00","116,458.00","83,465.00","110,883.00","151,171.00","44,295.00","28,000.00","20,824.00","39,448.00","-"
"7","Total Accounts Receivables","128,335.00","177,225.00","125,525.00","140,955.00","157,307.00","99,168.00","82,515.00","147,281.00","205,922.00","128,699.00"
"8","Inventories","332,678.00","309,625.00","382,109.00","397,940.00","417,640.00","380,405.00","354,535.00","384,208.00","376,046.00","301,729.00"
"9","Net Property, Plant & Equipment","169,433.00","168,501.00","167,414.00","178,832.00","177,007.00","191,410.00","189,805.00","224,358.00","230,218.00","256,293.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","71,353.00","124,618.00"
"11","Short Term Debt","129,000.00","135,333.00","154,492.00","218,924.00","163,900.00","271,661.00","284,058.00","280,862.00","279,322.00","276,298.00"
"12","Long Term Debt","401,900.00","391,477.00","425,998.00","337,099.00","341,200.00","292,100.00","345,364.00","151,581.00","133,637.00","155,767.00"
"13","Net Operating Cash Flow","100,515.00","61,416.00","34,492.00","101,966.00","62,479.00","22,965.00","54,054.00","(96,073.00)","(28,339.00)","13,170.00"
"14","Capital Expenditures","(4,897.00)","(4,350.00)","(3,372.00)","(5,007.00)","(2,953.00)","(3,785.00)","(1,429.00)","(1,118.00)","(11,378.00)","(3,148.00)"
"15","Total Shares Outstanding (million)","426,128.00","426,128.00","426,128.00","426,127.66","426,127.66","426,127.66","426,127.66","426,127.66","426,127.66","426,127.66"
