"1","Financial Year","30-09-2012","30-09-2013","30-09-2014","30-09-2015","30-09-2016","30-09-2017","30-09-2018","30-09-2019","30-09-2020","30-09-2021"
"2","Sales/Revenue","534,552.81","609,000.32","672,412.47","891,692.39","1,101,305.72","1,492,091.71","1,750,367.62","1,752,186.20","1,680,488.29","1,718,859.88"
"3","Pretax Income","119.31","15,622.07","19,055.64","29,285.71","46,711.73","83,067.60","40,656.79","14,791.44","(3,637.73)","(30,406.44)"
"4","Net Income","(3,009.07)","11,936.01","11,167.37","16,040.99","25,997.97","58,183.45","29,731.05","12,160.30","2,759.91","(20,188.28)"
"5","Cash & Short-Term Investments","13,845.28","15,424.88","21,744.82","37,568.22","69,841.33","102,055.41","95,903.92","68,243.38","103,295.91","68,708.81"
"6","Cash Only","8,427.54","9,741.65","15,291.48","28,536.48","33,827.61","51,761.55","64,497.30","43,721.78","74,434.98","49,048.62"
"7","Total Accounts Receivables","59,123.96","70,744.46","67,406.26","107,676.20","129,226.00","181,724.67","214,755.56","193,677.00","192,242.56","196,330.12"
"8","Inventories","26,126.06","29,028.56","38,720.41","49,411.44","52,231.42","85,034.44","92,266.33","134,918.11","160,452.16","158,399.91"
"9","Net Property, Plant & Equipment","175,506.92","177,628.66","192,915.40","266,721.00","318,625.25","532,757.64","687,375.32","758,502.83","777,369.86","765,381.97"
"10","Accrued Payable","-","-","97,078.64","126,750.91","145,945.79","201,031.22","-","-","-","-"
"11","Short Term Debt","81,892.65","84,964.42","86,625.04","112,342.31","119,216.37","159,201.99","191,760.24","214,679.30","259,298.40","276,752.83"
"12","Long Term Debt","32,068.27","26,489.42","32,368.75","80,785.75","103,132.00","127,295.67","215,622.12","255,940.00","276,464.43","244,558.88"
"13","Net Operating Cash Flow","7,186.10","22,961.11","38,154.37","34,289.51","52,522.22","56,129.67","71,147.91","44,574.76","49,928.86","21,653.33"
"14","Capital Expenditures","(15,853.11)","(10,935.81)","(21,817.00)","(74,372.00)","(68,209.57)","(45,420.14)","(197,948.22)","(98,179.76)","(48,121.99)","(29,813.42)"
"15","Total Shares Outstanding (million)","131,779.00","131,560.90","131,560.90","150,425.79","174,947.44","617,264.72","644,881.18","658,146.80","689,963.24","689,963.24"
