"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","565,717.35","223,404.09","207,391.62","280,012.37","282,197.26","498,294.42","595,407.47","465,560.14","289,956.42","256,721.00"
"3","Pretax Income","47,486.05","61,236.37","30,045.76","27,079.67","25,915.20","44,600.66","98,281.07","22,217.38","(86,120.99)","(48,338.00)"
"4","Net Income","39,929.59","48,766.76","20,756.46","9,686.02","13,212.16","28,057.25","70,335.63","19,206.98","(77,110.92)","(44,465.00)"
"5","Cash & Short-Term Investments","24,746.55","12,620.88","203,432.04","211,189.41","167,236.21","120,891.90","131,691.44","148,034.78","96,124.03","92,146.00"
"6","Cash Only","5,266.63","2,856.51","62,992.89","10,990.03","10,807.47","22,165.78","21,640.88","20,533.74","19,770.59","19,484.00"
"7","Total Accounts Receivables","326,254.42","265,499.85","308,348.26","312,093.97","331,806.17","293,224.66","342,812.20","275,428.05","263,657.50","209,591.00"
"8","Inventories","63,785.89","96,148.42","102,326.13","141,334.74","170,890.67","375,750.60","317,114.82","302,874.63","291,487.75","295,892.00"
"9","Net Property, Plant & Equipment","13,127.94","11,481.99","10,178.35","11,702.28","16,759.99","16,620.66","35,894.31","33,791.31","31,066.66","33,239.00"
"10","Accrued Payable","-","-","-","232,892.54","221,914.36","378,247.63","358,522.12","342,583.23","350,639.04","339,299.00"
"11","Short Term Debt","70,793.58","124,690.64","121,659.29","157,023.96","206,723.97","229,154.33","162,995.85","146,183.79","163,238.01","175,000.00"
"12","Long Term Debt","265,561.78","351,574.22","542,761.58","518,881.57","469,371.43","428,750.41","395,342.95","362,532.85","375,624.63","357,082.00"
"13","Net Operating Cash Flow","(73,920.09)","(128,809.32)","15,067.15","38,076.11","11,491.51","65,556.94","164,355.44","113,665.30","(43,807.65)","41,673.00"
"14","Capital Expenditures","(735.34)","(1,321.62)","(1,274.32)","(3,218.31)","(1,764.96)","(840.94)","(1,723.17)","(1,822.10)","(996.78)","(959.00)"
"15","Total Shares Outstanding (million)","137,286.00","159,731.18","163,906.11","173,363.66","170,691.56","170,691.56","169,909.46","162,880.56","162,107.56","162,107.56"
