"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","98,263.38","91,164.64","96,422.84","113,918.72","104,750.05","125,429.20","156,609.92","169,147.89","197,524.00","156,964.00"
"3","Pretax Income","3,922.60","1,735.70","13,062.61","14,185.08","7,579.55","7,627.35","18,858.10","25,438.04","33,759.00","35,399.00"
"4","Net Income","(1,291.85)","(548.77)","11,680.55","10,636.22","4,458.11","4,738.97","13,183.60","18,921.28","23,930.00","26,779.00"
"5","Cash & Short-Term Investments","58,648.99","34,325.56","36,149.32","28,018.38","29,354.52","27,699.69","41,815.36","46,894.36","48,819.00","49,253.00"
"6","Cash Only","7,972.17","9,326.91","19,788.83","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","25,165.72","21,171.39","20,527.72","24,213.19","25,218.93","33,078.02","33,467.37","39,610.69","67,683.00","61,244.00"
"8","Inventories","10,437.36","10,254.96","11,376.53","13,968.77","24,976.65","28,060.02","34,288.58","44,386.13","38,308.00","49,543.00"
"9","Net Property, Plant & Equipment","58,432.49","63,271.49","65,143.08","62,320.73","60,460.44","57,957.66","56,513.87","68,657.42","82,546.00","78,943.00"
"10","Short Term Debt","99.56","639.60","1,237.28","1,236.77","2,046.28","3,433.83","4,693.32","4,986.27","19,546.00","16,077.00"
"11","Long Term Debt","113.80","2,314.09","11,151.62","9,506.89","9,377.68","8,773.93","7,325.95","17,077.74","22,709.00","24,965.00"
"12","Net Operating Cash Flow","10,156.88","10,611.59","10,803.53","5,399.27","7,168.77","7,823.14","22,021.37","4,972.64","15,676.00","23,356.00"
"13","Capital Expenditures","(12,051.28)","(10,991.88)","(10,361.01)","(5,719.68)","(8,978.89)","(4,028.70)","(5,177.33)","(19,489.81)","(24,323.00)","(4,888.00)"
"14","Total Shares Outstanding (million)","101,028.00","101,028.15","101,028.32","101,028.32","101,848.37","102,038.60","102,093.60","102,093.60","102,093.60","298,280.80"
