"1","Financial Year","31-12-2009","31-12-2010","30-06-2012","30-06-2013","30-06-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","189,492.73","159,255.71","123,310.05","97,155.98","90,334.99","97,004.74","23,909.86","13,154.10","25,253.54","25,400.00"
"3","Pretax Income","4,746.61","(46,919.42)","(27,432.74)","246.29","(37,154.68)","(15,596.62)","(34,439.17)","(5,006.99)","(3,703.82)","(2,718.00)"
"4","Net Income","4,482.22","(45,254.08)","(26,708.11)","687.68","(37,032.45)","(14,908.88)","(34,106.42)","(5,165.49)","(3,897.34)","(2,800.00)"
"5","Cash & Short-Term Investments","921.32","715.27","7,099.91","7,410.60","2,755.61","2,007.87","511.22","413.75","526.01","444.00"
"6","Cash Only","896.66","690.14","1,999.78","2,192.07","1,999.30","907.87","511.22","413.75","526.01","444.00"
"7","Total Accounts Receivables","51,677.19","47,449.09","17,129.18","19,774.87","16,356.14","18,397.71","668.65","2,867.04","5,808.67","6,292.00"
"8","Inventories","56,552.52","31,243.34","4,371.98","10,367.89","6,831.96","6,156.74","-","1,701.40","2,516.07","1,972.00"
"9","Net Property, Plant & Equipment","113,836.68","103,106.57","82,629.31","75,820.23","63,877.70","68,101.62","57,990.90","50,656.12","48,652.29","46,947.00"
"10","Short Term Debt","97,498.08","101,697.97","11,042.00","15,225.53","12,142.14","6,143.59","59,197.98","69,626.00","72,770.64","75,484.00"
"11","Long Term Debt","22,925.69","22,521.08","55,397.47","58,719.71","56,170.38","61,130.77","-","302.13","394.47","573.00"
"12","Net Operating Cash Flow","5,874.00","9,347.52","2,936.01","(6,675.83)","(21,256.84)","2,107.75","284.18","2,027.80","218.19","209.00"
"13","Capital Expenditures","(10,231.01)","(7,127.23)","(414.36)","(811.97)","(4,360.35)","(12,466.24)","(125.90)","(87.09)","(12.22)","(164.00)"
"14","Total Shares Outstanding (million)","120,000.00","120,000.00","120,000.00","124,799.80","240,000.00","312,000.00","312,000.00","312,000.00","312,000.00","312,000.00"
