"1","Financial Year","31-10-2010","31-10-2011","31-10-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","257,260.59","326,686.77","376,380.94","586,378.42","490,932.43","461,178.58","632,201.22","684,915.52","658,117.80","1,068,185.00"
"3","Pretax Income","4,439.76","(19,238.52)","8,223.32","19,782.84","54,316.33","55,282.03","(6,921.32)","112,211.12","(43,203.12)","52,499.00"
"4","Net Income","2,278.13","(22,896.19)","2,750.57","7,503.42","14,023.68","41,467.07","795.86","126,640.43","15,350.72","108,631.00"
"5","Cash & Short-Term Investments","40,453.24","27,545.05","34,758.38","132,410.69","172,424.47","87,417.38","92,636.74","161,656.69","114,612.57","151,321.00"
"6","Cash Only","32,383.68","15,698.45","16,919.70","94,188.65","80,342.38","46,047.81","32,100.37","73,625.83","38,536.37","102,253.00"
"7","Total Accounts Receivables","151,333.88","193,381.37","221,144.90","272,479.12","205,639.95","335,382.28","318,200.80","860,718.47","1,006,206.37","905,552.00"
"8","Inventories","42,515.02","35,258.74","197,695.41","427,957.77","297,715.22","311,026.05","305,290.05","73,262.76","47,188.45","55,701.00"
"9","Net Property, Plant & Equipment","95,471.29","96,836.53","96,295.27","37,975.10","28,025.80","19,855.38","17,096.35","6,955.46","4,063.36","3,109.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","976,425.00"
"11","Short Term Debt","154,697.56","170,714.48","180,291.29","280,616.94","260,657.41","230,346.32","283,451.19","218,358.99","112,886.94","109,059.00"
"12","Long Term Debt","1,452.03","3,050.92","3,121.62","193,925.12","343,085.27","326,216.04","247,464.12","310,611.03","321,781.16","312,707.00"
"13","Net Operating Cash Flow","(37,489.15)","(14,742.06)","6,292.60","43,466.74","237,492.74","93,652.29","55,394.31","27,530.10","34,200.83","225,621.00"
"14","Capital Expenditures","(320.90)","(12,332.90)","(7,860.99)","(15,011.21)","(48,953.63)","(22,817.09)","(294.93)","(92.20)","(72.69)","(84.00)"
"15","Total Shares Outstanding (million)","438,361.00","438,361.00","438,361.00","438,361.07","438,361.07","438,361.07","438,361.07","492,747.17","545,943.37","643,118.00"
