"1","Financial Year","31-07-2011","31-07-2012","31-07-2013","31-07-2014","31-07-2015","31-07-2016","31-07-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","16,843.88","42,449.08","45,083.27","37,562.97","36,762.89","38,450.98","88,772.54","44,468.61","81,866.11","72,994.00"
"3","Pretax Income","(2,162.70)","(2,030.01)","(3,459.09)","(5,735.35)","(7,960.40)","(4,022.19)","6,769.94","(10,234.37)","10,597.97","2,315.00"
"4","Net Income","(2,162.70)","(2,128.17)","(3,606.54)","(5,946.84)","(7,992.20)","(4,092.46)","3,849.50","(7,036.75)","8,880.70","805.00"
"5","Cash & Short-Term Investments","681.47","17,065.81","16,596.19","7,055.52","4,937.82","34,092.34","7,868.93","16,292.94","21,454.23","35,593.00"
"6","Cash Only","-","-","6,801.31","2,811.28","4,817.82","33,972.34","2,740.87","702.60","3,316.81","-"
"7","Total Accounts Receivables","3,499.63","16,895.06","10,783.81","12,053.92","23,983.38","22,779.87","77,772.51","99,184.93","160,309.80","161,176.00"
"8","Inventories","5,689.78","6,978.05","6,693.43","7,132.49","5,580.59","44,609.77","38,451.93","80,167.52","90,373.93","96,638.00"
"9","Net Property, Plant & Equipment","17,446.36","17,803.86","20,960.89","22,131.32","22,861.58","15,847.16","16,551.41","2,463.53","2,238.10","12,846.00"
"10","Accrued Payable","-","-","-","6,510.05","7,355.84","11,570.46","27,361.84","46,563.35","74,364.83","94,923.00"
"11","Short Term Debt","9,995.90","8,670.10","6,189.89","3,187.81","2,057.76","4,303.93","8,949.21","29,132.60","41,457.17","42,604.00"
"12","Long Term Debt","99.90","562.10","527.03","1,311.94","1,124.43","9,249.69","10,618.72","38,997.60","39,212.90","45,388.00"
"13","Net Operating Cash Flow","1,405.90","(13,724.83)","6,778.64","(3,730.59)","(12,555.58)","(12,777.51)","(34,774.08)","(40,194.94)","(14,046.87)","(16,181.00)"
"14","Capital Expenditures","(386.58)","(981.14)","(4,633.73)","(3,569.19)","(5,021.46)","(1,682.93)","(2,299.12)","(25,874.09)","(153.04)","(379.00)"
"15","Total Shares Outstanding (million)","65,901.00","148,744.00","148,743.80","160,747.80","204,301.80","228,480.80","257,127.52","292,465.22","330,808.63","455,932.77"
