"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","449,656.00","469,070.00","494,270.00","461,206.00","369,625.00","456,994.00","500,258.00","443,139.00","344,820.00","507,874.00"
"3","Pretax Income","12,506.00","23,293.00","16,756.00","5,501.00","33,277.00","53,925.00","43,126.00","(949.00)","23,061.00","136,549.00"
"4","Net Income","9,640.00","22,419.00","12,126.00","5,930.00","24,713.00","41,686.00","32,363.00","(1,117.00)","19,483.00","103,217.00"
"5","Cash & Short-Term Investments","39,466.00","9,076.00","10,425.00","44,051.00","92,980.00","56,355.00","36,069.00","85,779.00","103,340.00","29,881.00"
"6","Cash Only","10,523.00","8,903.00","10,247.00","21,602.00","22,698.00","31,705.00","35,866.00","42,596.00","29,440.00","-"
"7","Total Accounts Receivables","124,110.00","130,455.00","159,721.00","117,699.00","101,438.00","147,290.00","117,272.00","104,545.00","103,187.00","169,774.00"
"8","Inventories","143,358.00","206,726.00","184,635.00","150,797.00","132,503.00","160,729.00","249,404.00","166,693.00","164,229.00","274,779.00"
"9","Net Property, Plant & Equipment","119,318.00","126,834.00","139,400.00","135,646.00","146,445.00","140,644.00","141,720.00","162,043.00","161,549.00","181,144.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","13,810.00"
"11","Short Term Debt","1,000.00","32,698.00","46,664.00","2,000.00","-","-","16,910.00","875.00","5,955.00","6,952.00"
"12","Long Term Debt","-","-","-","-","-","-","1,366.00","491.00","2,533.00","1,581.00"
"13","Net Operating Cash Flow","56,162.00","(45,638.00)","12,019.00","90,236.00","70,102.00","(26,068.00)","(27,214.00)","96,240.00","16,571.00","(42,474.00)"
"14","Capital Expenditures","(3,332.00)","(13,293.00)","(19,576.00)","(4,994.00)","(18,605.00)","(2,998.00)","(3,718.00)","(29,160.00)","(4,639.00)","(28,494.00)"
"15","Total Shares Outstanding (million)","108,951.00","130,736.49","130,734.09","130,731.69","130,729.29","130,729.29","130,729.00","130,729.00","130,729.00","130,729.00"
