"1","Financial Year","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021","31-12-2021"
"2","Sales/Revenue","4,748,470.00","4,482,351.00","2,782,413.00","2,514,921.00","2,667,492.00","3,294,795.00","3,163,774.00","2,318,470.00","2,641,605.00","3,937,446.00"
"3","Pretax Income","(30,377.00)","(580,786.00)","(278,853.00)","(852,536.00)","107,442.00","174,474.00","(128,045.00)","(377,024.00)","145,332.00","570,284.00"
"4","Net Income","(34,497.00)","(505,946.00)","(254,821.00)","(796,477.00)","105,311.00","172,629.00","(157,253.00)","(390,533.00)","79,543.00","494,990.00"
"5","Cash & Short-Term Investments","393,677.00","261,006.00","279,880.00","207,984.00","229,341.00","246,506.00","368,731.00","231,209.00","450,685.00","680,911.00"
"6","Cash Only","124,898.00","163,622.00","137,490.00","110,295.00","109,926.00","112,659.00","93,064.00","80,210.00","-","597,532.00"
"7","Total Accounts Receivables","913,185.00","454,534.00","307,266.00","309,816.00","270,183.00","282,427.00","375,190.00","365,027.00","396,557.00","614,091.00"
"8","Inventories","1,103,468.00","876,748.00","662,044.00","365,506.00","386,040.00","635,709.00","545,493.00","387,520.00","577,519.00","345,214.00"
"9","Net Property, Plant & Equipment","1,286,836.00","1,203,440.00","1,113,101.00","779,896.00","679,496.00","589,467.00","525,528.00","500,155.00","897,788.00","867,283.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","909,751.00","-"
"11","Short Term Debt","485,600.00","406,613.00","388,370.00","262,930.00","225,151.00","129,701.00","123,101.00","129,600.00","129,240.00","139,024.00"
"12","Long Term Debt","357,395.00","275,881.00","152,301.00","88,738.00","10,939.00","41,978.00","40,132.00","68,124.00","74,487.00","62,332.00"
"13","Net Operating Cash Flow","126,052.00","117,405.00","122,260.00","126,174.00","211,224.00","65,409.00","(4,075.00)","16,250.00","18,710.00","(145,281.00)"
"14","Capital Expenditures","(75,478.00)","(66,498.00)","(28,840.00)","(11,881.00)","(21,184.00)","(10,274.00)","(28,430.00)","(18,770.00)","(90,586.00)","(210,824.00)"
"15","Total Shares Outstanding (million)","717,539.47","716,595.37","715,022.97","693,972.37","680,803.70","680,803.70","680,803.70","680,803.70","680,803.70","680,803.70"
