"1","Financial Year","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1"
"2","Sales/Revenue","11,036.88","10,722.00","8,916.00","16,513.00","10,432.00","8,739.00","6,268.00","7,820.00","4,014.03","4,792.00"
"3","Pretax Income","(2,411.86)","430.00","(675.00)","832.00","(17,895.00)","(39.00)","802.00","(805.00)","(8,978.60)","(293.00)"
"4","Net Income","(6,348.28)","(142.00)","(1,401.00)","449.00","(15,878.00)","(41.00)","810.00","(792.00)","(8,954.27)","(294.00)"
"5","Cash & Short-Term Investments","5,705.00","6,984.00","6,563.00","4,851.00","850.00","4,237.00","15,594.00","8,194.00","7,543.00","7,128.00"
"6","Cash Only","5,705.00","5,671.00","6,563.00","4,851.00","850.00","4,237.00","15,594.00","8,194.00","7,543.00","7,128.00"
"7","Total Accounts Receivables","27,199.00","15,811.00","14,009.00","18,341.00","4,536.00","16,216.00","14,814.00","17,884.00","8,162.00","7,839.00"
"8","Inventories","10,837.00","11,087.00","10,871.00","11,086.00","15,254.00","14,228.00","13,937.00","13,937.00","13,985.00","13,985.00"
"9","Net Property, Plant & Equipment","16,390.00","16,547.00","16,620.00","16,911.00","450.00","414.00","375.00","355.00","402.00","362.00"
"10","Accrued Payable","-","-","-","-","-","20,080.00","12,613.00","8,935.00","8,113.00","7,748.00"
"11","Short Term Debt","4,751.00","7,487.00","7,308.00","4,808.00","390.00","374.00","91.00","63.00","124.00","116.00"
"12","Long Term Debt","4,978.00","-","4,319.00","3,996.00","184.00","151.00","151.00","151.00","62.00","39.00"
"13","Net Operating Cash Flow","(1,386.00)","4,740.00","286.00","(1,294.00)","(13,510.00)","(2,531.00)","(5,237.00)","(5,792.00)","2,137.00","(401.00)"
"14","Capital Expenditures","(337.00)","-","-","-","(1,002.00)","(3.00)","-","(20.00)","(67.00)","-"
"15","Total Shares Outstanding (million)","321,893.49","-","321,893.49","321,893.49","366,893.39","366,911.05","550,366.58","550,366.58","550,366.58","550,366.58"
