"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","50,072.00","52,584.00","53,673.00","45,362.00","40,276.00","51,592.00","53,047.00","46,866.00","45,754.00","47,984.00"
"3","Pretax Income","6,872.00","10,735.00","6,043.00","3,113.00","5,052.00","12,598.00","15,219.00","5,576.00","5,980.00","8,345.00"
"4","Net Income","5,050.00","10,099.00","3,825.00","2,619.00","3,152.00","10,230.00","11,123.00","4,014.00","4,442.00","5,983.00"
"5","Cash & Short-Term Investments","42,833.00","40,974.00","53,247.00","63,041.00","63,816.00","74,998.00","80,121.00","93,085.00","87,090.00","91,378.00"
"6","Total Accounts Receivables","54,477.00","55,814.00","51,828.00","42,817.00","40,985.00","45,003.00","44,377.00","36,933.00","37,833.00","38,930.00"
"7","Inventories","22,586.00","21,409.00","17,905.00","18,087.00","16,171.00","14,138.00","20,922.00","14,315.00","15,119.00","16,054.00"
"8","Net Property, Plant & Equipment","160,073.00","160,896.00","161,809.00","158,279.00","156,523.00","154,122.00","157,395.00","155,997.00","159,479.00","157,505.00"
"9","Accrued Payable","17,756.00","14,783.00","18,453.00","17,500.00","15,207.00","16,071.00","21,180.00","16,318.00","16,520.00","16,455.00"
"10","Short Term Debt","36,235.00","29,919.00","28,257.00","26,854.00","23,535.00","24,300.00","22,552.00","22,095.00","16,715.00","14,704.00"
"11","Long Term Debt","18,216.00","16,904.00","17,664.00","15,065.00","11,402.00","9,467.00","8,866.00","8,355.00","8,275.00","7,865.00"
"12","Net Operating Cash Flow","4,177.00","8,443.00","17,995.00","13,188.00","8,417.00","12,645.00","9,022.00","15,236.00","5,304.00","7,768.00"
"13","Capital Expenditures","(4,034.00)","(2,641.00)","(752.00)","(616.00)","(335.00)","(255.00)","(1,650.00)","(851.00)","(6,049.00)","(728.00)"
"14","Total Shares Outstanding (million)","188,624.00","188,624.00","188,624.00","188,624.00","188,624.00","188,624.00","188,624.00","188,624.00","188,624.00","188,696.00"
