"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","23,401.00","26,199.00","15,757.00","8,810.23","954.00","3,699.00","4,517.00","13,434.57","13,106.00","14,146.00"
"3","Pretax Income","2,636.00","2,870.00","(681.00)","5,008.50","(892.00)","(1,947.00)","(1,093.00)","1,782.67","(697.00)","294.00"
"4","Net Income","2,515.00","2,690.00","(1,504.00)","(1,933.23)","(1,189.00)","(2,393.00)","(1,142.00)","2,877.80","(710.00)","155.00"
"5","Cash & Short-Term Investments","112,451.00","104,791.00","89,585.00","82,426.00","38,707.00","50,617.00","47,417.00","41,432.00","37,333.00","36,659.00"
"6","Cash Only","14,009.00","12,049.00","15,840.00","5,234.00","6,844.00","3,524.00","4,992.00","2,775.00","3,672.00","3,152.00"
"7","Total Accounts Receivables","28,513.00","33,890.00","49,188.00","58,134.00","41,320.00","23,411.00","20,318.00","30,802.00","30,535.00","90,799.00"
"8","Inventories","109,495.00","98,968.00","102,147.00","89,625.00","90,874.00","102,007.00","102,589.00","97,208.00","90,791.00","81,038.00"
"9","Net Property, Plant & Equipment","1,282.00","1,283.00","2,169.00","1,823.00","1,695.00","1,572.00","1,476.00","2,112.00","1,955.00","1,796.00"
"10","Accrued Payable","15,744.00","9,663.00","15,337.00","9,704.00","11,143.00","9,860.00","10,679.00","11,775.00","11,616.00","10,214.00"
"11","Short Term Debt","38.00","38.00","505.00","379.00","384.00","389.00","392.00","512.00","501.00","490.00"
"12","Long Term Debt","40,364.00","29,734.00","27,151.00","27,114.00","21,483.00","20,979.00","16,946.00","15,754.00","5,810.00","1,031.00"
"13","Net Operating Cash Flow","(2,452.00)","2,824.00","(11,450.00)","(6,791.00)","13,603.00","12,378.00","792.00","(4,079.00)","6,120.00","4,122.00"
"14","Capital Expenditures","(3.00)","(80.00)","(42.00)","(10.00)","(10.00)","(6.00)","(3.00)","(52.00)","(19.00)","(12.00)"
"15","Total Shares Outstanding (million)","186,652.83","186,652.83","186,652.83","186,652.83","186,655.83","186,652.83","186,652.83","186,655.83","544,837.37","746,623.33"
