"1","Financial Year","30-09-2017       3","31-12-2017       4","31-03-2018       1","30-06-2018       2","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4"
"2","Sales/Revenue","43,810.00","53,281.00","37,804.00","38,061.00","41,806.00","44,300.00","33,869.00","34,492.00","30,534.00","38,134.00"
"3","Pretax Income","3,600.00","9,368.00","140.00","569.00","1,037.00","2,554.00","754.00","3,720.00","(981.00)","2,779.00"
"4","Net Income","(846.00)","10,729.00","(876.00)","98.00","592.00","177.00","503.00","2,750.00","(737.00)","1,897.00"
"5","Cash & Short-Term Investments","26,059.00","35,764.00","31,403.00","30,337.00","36,198.00","33,790.00","38,957.00","57,522.00","61,388.00","59,882.00"
"6","Total Accounts Receivables","24,686.00","37,375.00","27,660.00","23,279.00","15,879.00","16,105.00","15,975.00","14,714.00","13,321.00","12,605.00"
"7","Inventories","226,266.00","215,296.00","212,100.00","209,595.00","209,203.00","205,510.00","201,796.00","203,715.00","204,543.00","207,935.00"
"8","Net Property, Plant & Equipment","29,752.00","29,562.00","28,892.00","29,834.00","29,648.00","29,047.00","38,183.00","39,022.00","37,791.00","44,008.00"
"9","Accrued Payable","34,360.00","52,354.00","37,290.00","29,213.00","30,454.00","22,287.00","20,619.00","22,193.00","26,388.00","24,881.00"
"10","Short Term Debt","6,911.00","6,689.00","6,105.00","5,576.00","2,552.00","3,910.00","11,574.00","11,487.00","11,751.00","13,254.00"
"11","Long Term Debt","39,625.00","37,131.00","37,099.00","38,463.00","37,612.00","36,619.00","40,501.00","51,369.00","49,697.00","55,043.00"
"12","Net Operating Cash Flow","(43.00)","26,027.00","(2,700.00)","(47.00)","12,362.00","(2,749.00)","4,063.00","6,860.00","7,017.00","929.00"
"13","Capital Expenditures","(2,726.00)","(114.00)","(390.00)","(905.00)","(474.00)","(140.00)","(252.00)","(664.00)","(250.00)","(169.00)"
"14","Total Shares Outstanding (million)","130,835.10","130,832.10","130,832.10","130,832.10","130,832.10","130,832.10","130,832.10","130,832.10","130,832.10","130,832.00"
