"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","147,270.65","154,342.14","172,278.51","179,192.07","201,072.33","199,962.14","203,519.80","193,461.65","159,163.27","204,846.00"
"3","Pretax Income","22,461.78","24,533.49","30,758.96","35,682.45","43,482.50","27,352.32","6,683.21","1,400.75","5,682.84","58,351.00"
"4","Net Income","17,027.99","16,588.23","23,228.98","26,002.32","31,118.74","19,141.29","2,850.72","(1,527.34)","3,509.48","44,059.00"
"5","Cash & Short-Term Investments","49,693.89","51,715.94","68,121.09","105,818.03","86,147.43","46,440.13","47,500.58","69,273.24","87,825.34","82,705.00"
"6","Cash Only","32,631.75","34,897.52","48,440.87","40,364.13","44,136.47","29,581.50","30,886.71","50,200.43","66,089.38","79,233.00"
"7","Total Accounts Receivables","64,889.57","60,771.99","63,827.40","71,449.97","76,199.47","86,566.89","83,501.37","88,167.47","77,366.97","105,855.00"
"8","Inventories","42,630.47","47,370.15","43,703.83","45,323.91","54,806.34","94,849.67","83,094.64","79,114.20","58,064.90","92,653.00"
"9","Net Property, Plant & Equipment","50,325.88","63,484.00","66,282.59","80,242.36","114,167.77","133,909.59","127,167.77","124,408.17","116,956.30","110,603.00"
"10","Short Term Debt","19,418.70","22,105.68","18,386.94","17,523.98","27,776.80","41,670.18","30,496.57","42,476.07","27,013.98","39,904.00"
"11","Long Term Debt","155.44","109.34","60.10","6,298.48","7,040.38","5,948.18","5,108.18","7,656.89","6,159.05","4,431.00"
"12","Net Operating Cash Flow","6,277.01","22,582.70","34,860.44","21,838.03","23,674.31","(18,272.38)","17,938.74","15,884.58","41,679.92","(683.00)"
"13","Capital Expenditures","(6,361.73)","(18,484.84)","(7,741.13)","(12,589.51)","(40,002.83)","(29,648.57)","(3,291.47)","(2,133.26)","(2,032.96)","(4,328.00)"
"14","Total Shares Outstanding (million)","132,000.00","197,998.68","197,998.68","217,798.55","217,798.55","145,200.00","217,800.00","217,800.00","217,800.00","217,800.00"
