"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","107,580.00","108,696.00","94,467.00","104,834.00","96,877.00","71,293.00","107,771.00","114,498.00","117,965.00","95,981.00"
"3","Pretax Income","4,321.00","1,213.00","7,147.00","2,051.00","(2,192.00)","(1,777.00)","5,243.00","1,489.00","2,157.00","(1,338.00)"
"4","Net Income","3,727.00","1,145.00","9,130.00","1,622.00","(2,354.00)","(2,074.00)","5,982.00","1,974.00","1,801.00","(2,430.00)"
"5","Cash & Short-Term Investments","75,165.00","65,048.00","65,094.00","49,745.00","65,178.00","59,831.00","51,568.00","62,989.00","56,885.00","66,372.00"
"6","Cash Only","75,165.00","65,048.00","65,094.00","49,745.00","65,178.00","59,831.00","51,568.00","54,790.00","44,663.00","60,296.00"
"7","Total Accounts Receivables","77,472.00","68,003.00","63,689.00","51,968.00","51,196.00","42,677.00","62,880.00","54,024.00","70,942.00","51,182.00"
"8","Inventories","38,742.00","47,000.00","62,852.00","45,258.00","34,755.00","44,345.00","68,628.00","51,393.00","50,845.00","61,831.00"
"9","Net Property, Plant & Equipment","97,336.00","109,322.00","116,996.00","123,810.00","120,599.00","119,855.00","123,163.00","122,667.00","128,741.00","74,508.00"
"10","Short Term Debt","47,663.00","48,802.00","39,977.00","32,608.00","31,613.00","26,229.00","44,655.00","39,068.00","37,828.00","33,503.00"
"11","Long Term Debt","20,108.00","19,982.00","22,765.00","25,201.00","26,357.00","26,886.00","26,668.00","26,782.00","32,070.00","8,271.00"
"12","Net Operating Cash Flow","36,006.00","(18,674.00)","17,809.00","86.00","13,288.00","2,159.00","(20,669.00)","17,381.00","(1,231.00)","(10,639.00)"
"13","Capital Expenditures","(24,031.00)","5,808.00","(8,350.00)","(8,116.00)","(1,173.00)","(4,499.00)","(6,112.00)","(1,609.00)","(1,899.00)","(3,153.00)"
"14","Total Shares Outstanding (million)","210,042.00","210,042.00","210,042.00","210,403.00","210,403.00","211,638.01","212,056.01","213,772.71","214,059.41","214,700.41"
