"1","Financial Year","30-09-2019       4","31-12-2019       1","31-03-2020       2","30-06-2020       3","30-09-2020       4","31-12-2020       1","31-03-2021       2","30-06-2021       3","30-09-2021       4","31-12-2021       1"
"2","Sales/Revenue","258,616.00","277,827.00","269,508.00","227,035.00","301,613.00","276,852.00","247,084.00","271,158.00","260,156.00","297,109.00"
"3","Pretax Income","(16,685.00)","4,106.00","4,579.00","3,347.00","26,257.00","(18,766.00)","(21,795.00)","(19,163.00)","24,998.00","8,466.00"
"4","Net Income","(2,184.00)","3,970.00","4,374.00","3,143.00","14,586.00","(17,727.00)","(22,550.00)","(18,420.00)","23,326.00","6,375.00"
"5","Cash & Short-Term Investments","287,632.00","308,161.00","335,376.00","351,827.00","328,304.00","358,364.00","353,438.00","353,505.00","318,023.00","291,086.00"
"6","Cash Only","287,632.00","308,161.00","335,376.00","351,827.00","328,304.00","311,189.00","306,098.00","305,899.00","270,210.00","243,123.00"
"7","Total Accounts Receivables","286,807.00","261,246.00","275,891.00","198,469.00","251,970.00","247,219.00","252,924.00","262,009.00","236,890.00","240,869.00"
"8","Inventories","191,572.00","202,198.00","204,978.00","217,894.00","207,087.00","197,407.00","195,606.00","206,828.00","234,159.00","259,110.00"
"9","Net Property, Plant & Equipment","278,452.00","275,460.00","266,858.00","283,675.00","329,253.00","358,519.00","356,549.00","351,493.00","354,625.00","353,562.00"
"10","Accrued Payable","135,181.00","131,994.00","159,029.00","129,395.00","141,887.00","148,472.00","156,883.00","172,175.00","174,598.00","176,878.00"
"11","Short Term Debt","47,517.00","47,882.00","54,382.00","49,688.00","63,701.00","91,913.00","100,753.00","116,324.00","97,492.00","97,879.00"
"12","Long Term Debt","-","-","-","3,951.00","4,394.00","4,609.00","4,429.00","4,184.00","4,332.00","4,107.00"
"13","Net Operating Cash Flow","(15,652.00)","(14,757.00)","36,561.00","3,746.00","(26,064.00)","3,002.00","6,480.00","(12,579.00)","2,352.00","(23,249.00)"
"14","Capital Expenditures","(1,475.00)","(6,866.00)","(3,289.00)","(16,777.00)","(27,061.00)","(17,749.00)","(9,064.00)","(6,192.00)","(19,967.00)","(11,235.00)"
"15","Total Shares Outstanding (million)","2,060,912.00","2,060,912.00","2,070,967.00","2,070,967.00","2,093,470.00","2,102,623.00","2,105,954.80","2,097,395.00","2,110,509.80","2,110,549.80"
