"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","516,440.00","483,662.00","459,304.00","445,943.00","446,116.00","490,805.00","496,950.00","439,829.00","295,520.00","361,965.00"
"3","Pretax Income","39,022.00","42,907.00","3,485.00","3,938.00","(863.00)","8,565.00","9,584.00","(4,291.00)","(58,106.00)","(26,890.00)"
"4","Net Income","29,651.00","34,221.00","1,784.00","1,185.00","(5,037.00)","4,881.00","7,488.00","(6,789.00)","(62,819.00)","(31,678.00)"
"5","Cash & Short-Term Investments","97,782.00","109,540.00","92,241.00","94,562.00","84,056.00","94,052.00","75,679.00","89,175.00","114,714.00","101,995.00"
"6","Cash Only","50,600.00","57,440.00","41,710.00","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","120,522.00","111,191.00","129,534.00","165,014.00","172,019.00","168,313.00","178,747.00","164,663.00","104,906.00","97,895.00"
"8","Inventories","129,813.00","158,516.00","149,971.00","144,089.00","132,140.00","125,002.00","168,885.00","167,294.00","114,110.00","133,838.00"
"9","Net Property, Plant & Equipment","211,089.00","202,159.00","263,636.00","274,482.00","308,417.00","304,188.00","277,422.00","277,524.00","252,634.00","218,299.00"
"10","Accrued Payable","-","-","-","116,578.00","144,128.00","141,737.00","156,070.00","187,582.00","136,385.00","114,635.00"
"11","Short Term Debt","154,144.00","222,286.00","221,494.00","243,916.00","240,107.00","246,421.00","257,100.00","237,070.00","203,902.00","220,572.00"
"12","Long Term Debt","57,931.00","43,025.00","60,741.00","59,472.00","66,850.00","47,617.00","15,540.00","16,988.00","11,537.00","5,958.00"
"13","Net Operating Cash Flow","68,181.00","42,036.00","74,940.00","68,122.00","108,469.00","110,548.00","79,790.00","137,034.00","95,445.00","11,190.00"
"14","Capital Expenditures","(58,354.00)","(53,663.00)","(58,551.00)","(51,968.00)","(59,143.00)","(32,394.00)","(68,002.00)","(66,274.00)","(31,404.00)","(29,824.00)"
"15","Total Shares Outstanding (million)","65,131.00","65,104.50","65,103.00","65,102.00","65,102.00","65,101.00","65,101.00","65,101.00","65,101.00","65,101.00"
