"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","284,925.00","236,774.00","242,012.00","253,183.00","260,133.00","256,286.00","252,410.00","243,972.00","204,124.00","223,499.00"
"3","Pretax Income","68,383.00","31,709.00","26,992.00","28,065.00","30,159.00","45,772.00","47,781.00","49,637.00","45,172.00","52,265.00"
"4","Net Income","60,343.00","32,978.00","23,363.00","24,046.00","27,111.00","40,182.00","42,158.00","45,132.00","39,181.00","46,234.00"
"5","Cash & Short-Term Investments","55,565.00","54,930.00","87,648.00","70,943.00","92,696.00","81,603.00","45,271.00","53,835.00","47,999.00","118,733.00"
"6","Cash Only","29,519.00","23,327.00","31,483.00","38,966.00","47,869.00","32,867.00","37,499.00","38,506.00","37,687.00","-"
"7","Total Accounts Receivables","71,955.00","55,076.00","44,512.00","47,883.00","32,549.00","26,687.00","29,593.00","32,253.00","32,808.00","29,290.00"
"8","Inventories","26.00","90.00","58.00","100.00","98.00","109.00","102.00","95.00","85.00","86.00"
"9","Net Property, Plant & Equipment","170,937.00","192,437.00","132,335.00","125,389.00","120,661.00","110,825.00","103,010.00","214,948.00","205,567.00","213,309.00"
"10","Accrued Payable","35,031.00","33,396.00","61,829.00","84,140.00","88,254.00","77,978.00","47,273.00","56,436.00","45,686.00","59,842.00"
"11","Short Term Debt","2,724.00","1,075.00","1,031.00","1,454.00","1,570.00","9,988.00","9,636.00","32,283.00","44,010.00","45,774.00"
"12","Long Term Debt","45,254.00","44,212.00","1,242.00","1,606.00","1,474.00","34,789.00","25,881.00","126,195.00","128,077.00","105,273.00"
"13","Net Operating Cash Flow","52,569.00","37,849.00","76,116.00","56,898.00","60,310.00","56,280.00","52,576.00","78,364.00","48,434.00","94,870.00"
"14","Capital Expenditures","(74,000.00)","(18,412.00)","(8,843.00)","(5,608.00)","(6,979.00)","(5,809.00)","(3,629.00)","(4,962.00)","(2,792.00)","(818.00)"
"15","Total Shares Outstanding (million)","1,095,157.00","1,101,121.29","1,155,471.46","1,237,811.00","1,237,809.29","1,238,197.55","1,238,514.40","1,238,514.40","1,225,828.60","1,225,828.60"
