"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","11,862.00","11,307.00","10,725.00","10,556.99","7,826.00","17,621.00","18,795.00","22,752.19","22,926.00","22,171.00"
"3","Pretax Income","(1,243.00)","(742.00)","(599.00)","(7,493.81)","(1,256.00)","1,189.00","(1,959.00)","5,413.68","3,830.00","3,875.00"
"4","Net Income","(891.00)","(622.00)","(438.00)","(5,945.17)","(753.00)","728.00","(1,437.00)","4,048.58","2,644.00","2,525.00"
"5","Cash & Short-Term Investments","17,731.00","17,512.00","17,840.00","18,688.00","18,811.00","19,446.00","20,309.00","20,861.00","30,523.00","60,707.00"
"6","Total Accounts Receivables","19,159.00","18,976.00","16,562.00","16,721.00","15,058.00","17,137.00","19,405.00","27,443.00","19,703.00","18,079.00"
"7","Inventories","17,414.00","15,790.00","16,040.00","13,057.00","13,662.00","11,852.00","8,447.00","13,938.00","14,694.00","11,869.00"
"8","Net Property, Plant & Equipment","43,850.00","43,126.00","42,229.00","39,720.00","39,003.00","38,307.00","35,084.00","36,521.00","36,063.00","35,972.00"
"9","Accrued Payable","11,375.00","6,427.00","4,798.00","15,162.00","17,154.00","17,525.00","16,638.00","25,058.00","15,455.00","14,446.00"
"10","Short Term Debt","767.00","3,153.00","2,778.00","2,354.00","709.00","7.00","-","1,170.00","540.00","352.00"
"11","Long Term Debt","-","-","-","-","-","-","-","22.00","15.00","8.00"
"12","Net Operating Cash Flow","2,404.00","(2,855.00)","1,089.00","801.00","1,568.00","1,574.00","908.00","1,120.00","3,972.00","10,467.00"
"13","Capital Expenditures","(113.00)","(61.00)","(28.00)","(39.00)","(25.00)","(286.00)","(306.00)","(1,771.00)","(39.00)","(386.00)"
"14","Total Shares Outstanding (million)","161,249.94","161,249.94","161,249.94","161,249.94","161,249.94","161,249.94","161,249.94","161,249.94","171,374.84","230,587.24"
