"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","1,963,778.00","2,377,530.00","1,984,006.00","1,865,131.00","1,641,282.00","1,646,782.00","1,389,654.00","1,432,333.00","1,632,595.00","1,343,270.00"
"3","Pretax Income","(155,882.00)","21,036.00","44,557.00","118,249.00","124,135.00","(316,647.00)","(28,518.00)","(412,352.00)","70,414.00","75,127.00"
"4","Net Income","(91,766.00)","82,026.00","23,450.00","42,187.00","49,527.00","(332,981.00)","(43,007.00)","(774,816.00)","45,525.00","64,199.00"
"5","Cash & Short-Term Investments","416,429.00","191,801.00","273,588.00","208,508.00","198,857.00","419,183.00","235,638.00","411,149.00","343,653.00","275,297.00"
"6","Cash Only","341,381.00","182,913.00","223,973.00","185,068.00","193,685.00","416,479.00","214,108.00","383,962.00","295,670.00","275,297.00"
"7","Total Accounts Receivables","871,787.00","940,830.00","964,973.00","1,037,669.00","1,154,049.00","928,427.00","821,054.00","526,210.00","514,267.00","583,274.00"
"8","Inventories","72,120.00","76,811.00","77,905.00","70,433.00","74,675.00","73,732.00","100,870.00","139,813.00","99,020.00","96,912.00"
"9","Net Property, Plant & Equipment","744,824.00","866,346.00","834,794.00","852,899.00","1,049,612.00","1,404,817.00","1,393,757.00","1,294,584.00","1,559,437.00","1,564,645.00"
"10","Accrued Payable","337,761.00","-","-","-","-","-","-","-","-","336,293.00"
"11","Short Term Debt","777,894.00","831,597.00","492,758.00","577,194.00","382,029.00","481,704.00","487,055.00","423,081.00","459,393.00","692,497.00"
"12","Long Term Debt","366,390.00","104,838.00","454,263.00","218,099.00","336,431.00","839,695.00","701,911.00","1,047,525.00","1,049,633.00","707,340.00"
"13","Net Operating Cash Flow","181,429.00","53,885.00","132,358.00","24,859.00","14,839.00","(184,743.00)","(81,772.00)","(7,869.00)","57,562.00","147,617.00"
"14","Capital Expenditures","(48,755.00)","(49,167.00)","(8,005.00)","(13,568.00)","(50,431.00)","(24,635.00)","(29,511.00)","(11,219.00)","(13,767.00)","(22,322.00)"
"15","Total Shares Outstanding (million)","1,011,568.00","1,517,326.00","1,517,316.01","1,671,453.26","2,132,821.37","2,132,801.37","2,346,095.98","2,346,095.98","2,608,073.28","2,969,234.28"
