"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","13,629.00","13,334.00","14,181.00","11,485.59","8,804.00","8,370.00","9,546.00","7,320.00","7,535.00","8,790.00"
"3","Pretax Income","288.00","296.00","332.00","45.00","(859.00)","(363.00)","(248.00)","(1,509.00)","(1,045.00)","(840.00)"
"4","Net Income","188.00","173.00","119.00","125.29","(876.00)","(293.00)","(577.00)","(802.00)","(1,037.00)","(818.00)"
"5","Cash & Short-Term Investments","3,492.00","4,189.00","4,034.00","3,140.00","4,010.00","2,768.00","1,728.00","2,688.00","2,102.00","4,274.00"
"6","Cash Only","3,492.00","4,189.00","4,034.00","3,140.00","4,010.00","2,768.00","1,728.00","2,688.00","-","-"
"7","Total Accounts Receivables","9,883.00","10,338.00","11,158.00","10,871.00","10,246.00","9,407.00","11,110.00","8,222.00","8,959.00","8,343.00"
"8","Inventories","43,156.00","41,932.00","41,121.00","40,303.00","39,099.00","38,538.00","38,493.00","37,751.00","38,349.00","39,151.00"
"9","Net Property, Plant & Equipment","26,851.00","26,328.00","25,947.00","25,614.00","25,164.00","24,797.00","24,237.00","23,738.00","23,149.00","23,681.00"
"10","Accrued Payable","15,067.00","14,513.00","14,709.00","12,798.00","12,328.00","11,445.00","7,801.00","6,550.00","7,485.00","7,251.00"
"11","Short Term Debt","7,080.00","6,918.00","7,068.00","6,897.00","7,102.00","5,341.00","5,788.00","5,391.00","6,142.00","7,379.00"
"12","Long Term Debt","3,500.00","3,500.00","2,639.00","2,462.00","2,179.00","2,135.00","3,977.00","3,957.00","3,503.00","3,611.00"
"13","Net Operating Cash Flow","1,894.00","1,072.00","964.00","714.00","1,217.00","786.00","(4,548.00)","1,508.00","(764.00)","(537.00)"
"14","Capital Expenditures","(48.00)","(110.00)","(251.00)","(242.00)","(160.00)","(257.00)","(18.00)","(153.00)","-","(19.00)"
"15","Total Shares Outstanding (million)","105,519.12","105,519.12","105,519.12","100,926.52","100,926.52","105,995.02","114,887.92","114,958.12","114,958.12","122,747.72"
