"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","229,725.77","311,908.92","281,002.19","328,878.79","243,296.39","356,586.05","251,707.22","203,390.00","248,220.00","219,475.00"
"3","Pretax Income","28,066.73","29,943.81","29,314.82","33,862.48","40,766.72","52,294.39","(6,262.54)","(39,334.00)","6,799.00","7,575.00"
"4","Net Income","19,551.44","21,531.01","21,143.27","24,167.72","24,215.68","33,999.72","(7,596.69)","(42,204.00)","4,707.00","5,276.00"
"5","Cash & Short-Term Investments","80,945.81","109,947.16","101,588.64","92,300.30","102,215.32","77,999.75","119,754.35","73,660.00","78,261.00","73,161.00"
"6","Cash Only","18,730.33","30,621.67","53,737.44","66,305.95","76,352.62","52,552.02","97,592.12","42,878.00","57,133.00","56,254.00"
"7","Total Accounts Receivables","263,131.40","389,096.02","186,699.04","160,979.88","148,644.32","466,243.36","108,953.02","105,673.00","100,456.00","120,996.00"
"8","Inventories","28,950.47","51,183.83","92,863.35","61,931.74","57,214.10","120,818.30","93,346.81","71,853.00","69,318.00","56,785.00"
"9","Net Property, Plant & Equipment","61,865.21","62,873.56","62,924.22","64,087.34","68,895.21","83,081.22","98,702.86","99,319.00","87,625.00","84,866.00"
"10","Accrued Payable","6,775.66","29,947.45","-","221,686.76","30,683.27","-","-","-","-","-"
"11","Short Term Debt","19,407.84","40,275.57","25,111.45","41,933.62","41,051.82","319,127.13","124,793.85","122,215.00","102,444.00","85,391.00"
"12","Long Term Debt","152,586.58","295,295.59","318,080.97","269,505.91","270,262.23","36,041.88","36,461.37","34,436.00","29,159.00","39,041.00"
"13","Net Operating Cash Flow","(31,164.53)","(126,050.76)","(62,265.81)","28,098.22","21,014.48","(30,581.39)","265,314.00","(32,499.00)","44,889.00","8,365.00"
"14","Capital Expenditures","(2,208.80)","(4,998.45)","(3,277.96)","(6,142.84)","(6,459.40)","(14,097.00)","(23,281.27)","(9,720.00)","(5,010.00)","(2,176.00)"
"15","Total Shares Outstanding (million)","113,657.00","113,658.00","113,657.57","113,657.57","303,854.98","303,854.98","303,854.98","303,855.00","303,855.00","303,855.00"
