"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","886,280.00","689,908.00","3,089,287.00","3,123,033.00","2,930,974.00","2,120,766.00","2,182,604.00","2,411,195.00","2,028,716.00","2,293,241.00"
"3","Pretax Income","198,564.00","105,703.00","324,462.00","305,419.00","113,797.00","172,922.00","198,471.00","244,949.00","46,932.00","79,364.00"
"4","Net Income","108,514.00","62,081.00","202,386.00","191,181.00","80,056.00","418,187.00","148,430.00","181,782.00","12,869.00","42,403.00"
"5","Cash & Short-Term Investments","340,357.00","466,878.00","1,068,925.00","797,505.00","682,385.00","703,507.00","603,471.00","620,994.00","689,801.00","611,277.00"
"6","Cash Only","179,306.00","103,191.00","143,537.00","161,338.00","245,017.00","200,091.00","232,187.00","400,299.00","351,231.00","-"
"7","Total Accounts Receivables","391,171.00","175,096.00","593,691.00","912,405.00","1,232,203.00","967,075.00","912,687.00","893,376.00","715,170.00","948,895.00"
"8","Inventories","75,500.00","85,621.00","85,068.00","113,308.00","164,840.00","168,701.00","156,778.00","133,773.00","77,865.00","66,901.00"
"9","Net Property, Plant & Equipment","82,198.00","62,794.00","188,105.00","213,034.00","227,769.00","193,447.00","185,033.00","242,919.00","234,505.00","205,061.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","736,946.00"
"11","Short Term Debt","2,623.00","176.00","36,704.00","44,725.00","228,577.00","117,222.00","124,460.00","164,653.00","174,257.00","144,646.00"
"12","Long Term Debt","13.00","-","314,463.00","329,532.00","761,122.00","442,539.00","408,005.00","384,692.00","346,472.00","333,035.00"
"13","Net Operating Cash Flow","260,132.00","206,868.00","337,035.00","4,490.00","33,419.00","151,514.00","206,039.00","230,975.00","220,864.00","26,542.00"
"14","Capital Expenditures","(4,941.00)","(3,705.00)","(57,772.00)","(57,864.00)","(58,127.00)","(105,497.00)","(60,124.00)","(86,313.00)","(27,926.00)","(42,679.00)"
"15","Total Shares Outstanding (million)","363,001.00","363,001.00","813,501.00","813,501.00","831,624.00","831,624.00","831,624.00","831,624.00","831,624.00","831,624.00"
